============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
Graph_Ligra_ligra_PageRankDelta.com-lj.ungr.. | 25.7M->27.8M (+8.1%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 14.6M->15.5M (+5.8%) / 6.4M->3.0M (-53.5%) / 43.9->19.3 (-24.61) | 2.8M->2.0M (-29.1%) / 1.9M->331.1k (-82.3%) / 67.2->16.8 (-50.38) | 1.9M->129.0k (-93.1%) / 1.1M->53.9k (-94.9%) / 56.4->41.8 (-14.59)
Graph_Ligra_ligra_PageRankDelta.com-lj.ungr.. | 29.5M->29.9M (+1.2%) / 39.0->39.0 (+0.0%) / 0.0->0.0 (-0.00) | 28.9M->26.7M (-7.6%) / 10.6M->5.3M (-49.4%) / 36.6->20.0 (-16.56) | 5.7M->4.6M (-18.7%) / 3.1M->1.2M (-62.6%) / 54.8->25.2 (-29.59) | 3.1M->870.5k (-72.0%) / 2.8M->598.9k (-78.3%) / 88.9->68.8 (-20.08)
Graph_Ligra_ligra_PageRankDelta.com-lj.ungr.. | 4.8M->4.5M (-5.6%) / 77.0->77.0 (+0.0%) / 0.0->0.0 (+0.00) | 33.8M->32.7M (-3.4%) / 6.7M->1.7M (-74.9%) / 19.8->5.2 (-14.67) | 1.9M->1.1M (-43.9%) / 1.9M->536.2k (-72.0%) / 100.0->50.0 (-50.02) | 1.9M->220.1k (-88.5%) / 1.9M->165.1k (-91.4%) / 100.0->75.0 (-24.98)
Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_.. | 6.4M->6.4M (-0.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 46.1M->44.1M (-4.5%) / 17.6M->10.1M (-42.8%) / 38.2->22.9 (-15.31) | 11.6M->9.5M (-18.0%) / 3.3M->606.2k (-81.8%) / 28.8->6.4 (-22.45) | 3.3M->602.0k (-82.0%) / 3.0M->279.6k (-90.6%) / 88.8->46.4 (-42.32)
Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_.. | 15.0M->14.8M (-1.6%) / 113.0->113.0 (+0.0%) / 0.0->0.0 (+0.00) | 39.0M->38.9M (-0.1%) / 12.0M->8.1M (-32.6%) / 30.9->20.8 (-10.03) | 7.3M->6.1M (-16.2%) / 6.7M->5.1M (-23.9%) / 92.0->83.6 (-8.44) | 6.7M->4.9M (-26.9%) / 6.2M->4.7M (-24.8%) / 92.6->95.3 (+2.67)
Graph_Ligra_ligra_Triangle.com-lj.ungraph.g.. | 3.7M->3.5M (-6.0%) / 46.0->46.0 (+0.0%) / 0.0->0.0 (+0.00) | 46.7M->45.1M (-3.3%) / 10.8M->5.2M (-51.6%) / 23.1->11.6 (-11.50) | 6.9M->4.9M (-29.2%) / 3.7M->1.2M (-67.1%) / 53.7->25.0 (-28.77) | 3.7M->1.2M (-67.2%) / 2.7M->520.9k (-81.1%) / 73.7->42.6 (-31.12)
SPEC17_602.gcc_s-1850B                        | 11.7M->11.9M (+1.7%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 34.1M->34.7M (+1.6%) / 9.2M->1.4M (-84.4%) / 26.9->4.1 (-22.75) | 4.8M->729.3k (-84.9%) / 3.6M->100.4k (-97.2%) / 73.7->13.8 (-59.93) | 3.6M->96.0k (-97.3%) / 3.6M->65.4k (-98.2%) / 100.0->68.1 (-31.85)
SPEC17_602.gcc_s-734B                         | 36.3M->37.3M (+2.7%) / 93.0->93.0 (+0.0%) / 0.0->0.0 (-0.00) | 28.6M->29.3M (+2.2%) / 7.9M->735.0k (-90.7%) / 27.5->2.5 (-24.97) | 3.6M->375.8k (-89.5%) / 1.9M->79.9k (-95.7%) / 52.5->21.3 (-31.23) | 1.9M->75.6k (-96.0%) / 1.6M->60.3k (-96.1%) / 83.4->79.8 (-3.58)
SPEC17_603.bwaves_s-1740B                     | 17.9M->17.9M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 52.6M->47.8M (-9.2%) / 4.3M->1.3M (-69.1%) / 8.1->2.8 (-5.35) | 3.9M->1.2M (-68.4%) / 3.7M->165.3k (-95.5%) / 94.9->13.4 (-81.54) | 3.7M->114.6k (-96.9%) / 3.7M->90.3k (-97.6%) / 99.8->78.8 (-20.95)
SPEC17_603.bwaves_s-891B                      | 16.0->16.0 (+0.0%) / 7.0->7.0 (+0.0%) / 43.8->43.8 (+0.00) | 32.5M->33.8M (+3.8%) / 26.4M->1.7M (-93.6%) / 81.3->5.0 (-76.23) | 3.9M->174.6k (-95.5%) / 3.9M->166.3k (-95.7%) / 100.0->95.2 (-4.73) | 3.9M->165.9k (-95.7%) / 3.9M->165.5k (-95.7%) / 100.0->99.8 (-0.22)
SPEC17_605.mcf_s-1536B                        | 39.3M->37.7M (-4.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 34.5M->32.0M (-7.2%) / 15.0M->12.8M (-14.8%) / 43.6->40.0 (-3.59) | 10.5M->9.1M (-13.8%) / 5.0M->854.9k (-83.0%) / 47.8->9.4 (-38.41) | 5.0M->852.5k (-83.1%) / 5.0M->396.1k (-92.1%) / 100.0->46.5 (-53.52)
SPEC17_605.mcf_s-1554B                        | 36.3M->34.5M (-4.8%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 76.0M->72.6M (-4.5%) / 35.8M->16.3M (-54.5%) / 47.1->22.4 (-24.68) | 30.8M->10.6M (-65.6%) / 24.6M->6.6M (-73.0%) / 79.9->62.7 (-17.22) | 24.6M->5.5M (-77.7%) / 3.3M->1.8M (-45.5%) / 13.5->33.0 (+19.49)
SPEC17_605.mcf_s-1644B                        | 17.1M->17.0M (-0.6%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 51.2M->46.4M (-9.4%) / 13.0M->4.3M (-67.0%) / 25.3->9.2 (-16.12) | 9.2M->3.9M (-57.5%) / 6.1M->886.2k (-85.4%) / 65.5->22.6 (-42.99) | 6.1M->879.0k (-85.5%) / 5.3M->316.5k (-94.0%) / 86.8->36.0 (-50.75)
SPEC17_605.mcf_s-472B                         | 32.9M->34.0M (+3.3%) / 6.0->6.0 (+0.0%) / 0.0->0.0 (-0.00) | 53.5M->51.4M (-3.9%) / 11.7M->6.7M (-42.4%) / 21.9->13.1 (-8.76) | 10.0M->4.5M (-54.8%) / 9.9M->3.0M (-70.2%) / 98.7->65.2 (-33.49) | 9.9M->2.1M (-78.7%) / 5.8M->1.5M (-74.2%) / 58.9->71.4 (+12.53)
SPEC17_605.mcf_s-484B                         | 30.5M->32.9M (+8.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 48.5M->46.5M (-4.0%) / 5.7M->2.8M (-50.3%) / 11.7->6.1 (-5.63) | 4.9M->2.1M (-56.6%) / 4.8M->1.1M (-77.8%) / 98.0->50.0 (-47.95) | 4.8M->851.4k (-82.4%) / 3.9M->565.0k (-85.4%) / 80.2->66.4 (-13.83)
SPEC17_607.cactuBSSN_s-2421B                  | 35.0M->35.5M (+1.4%) / 1.1k->1.1k (-6.3%) / 0.0->0.0 (-0.00) | 32.3M->31.4M (-2.9%) / 22.7M->22.1M (-2.7%) / 70.2->70.4 (+0.15) | 21.5M->21.3M (-0.9%) / 1.5M->37.1k (-97.6%) / 7.1->0.2 (-6.92) | 1.5M->36.9k (-97.6%) / 1.5M->26.6k (-98.3%) / 100.0->72.1 (-27.89)
SPEC17_619.lbm_s-2676B                        | 34.8M->34.3M (-1.7%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 9.1M->7.1M (-21.8%) / 1.9M->454.8k (-76.2%) / 21.0->6.4 (-14.62) | 1.3M->388.8k (-70.8%) / 1.3M->108.4k (-91.9%) / 100.0->27.9 (-72.11) | 1.3M->75.9k (-94.3%) / 1.3M->56.8k (-95.7%) / 100.0->74.8 (-25.23)
SPEC17_619.lbm_s-2677B                        | 33.8M->33.5M (-0.8%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 9.4M->7.6M (-18.4%) / 3.1M->1.6M (-46.1%) / 32.7->21.6 (-11.09) | 2.4M->1.5M (-35.8%) / 2.4M->372.9k (-84.4%) / 100.0->24.2 (-75.76) | 2.4M->221.6k (-90.7%) / 2.4M->154.6k (-93.5%) / 100.0->69.8 (-30.23)
SPEC17_620.omnetpp_s-874B                     | 6.2M->6.0M (-3.0%) / 74.0->67.0 (-9.5%) / 0.0->0.0 (-0.00) | 38.8M->38.7M (-0.3%) / 4.1M->3.6M (-12.1%) / 10.6->9.3 (-1.25) | 3.3M->2.9M (-11.0%) / 1.7M->1.2M (-29.0%) / 50.8->40.5 (-10.27) | 1.7M->1.2M (-30.3%) / 1.5M->880.4k (-40.3%) / 88.4->75.7 (-12.62)
SPEC17_621.wrf_s-6673B                        | 31.0M->30.3M (-2.2%) / 6.0k->5.8k (-3.0%) / 0.0->0.0 (-0.00) | 31.8M->29.4M (-7.5%) / 5.7M->1.2M (-79.4%) / 17.8->4.0 (-13.84) | 2.9M->724.0k (-75.0%) / 1.8M->185.0k (-89.6%) / 61.7->25.6 (-36.10) | 1.8M->150.6k (-91.6%) / 1.4M->94.8k (-93.4%) / 80.2->62.9 (-17.23)
SPEC17_623.xalancbmk_s-10B                    | 24.1M->24.7M (+2.4%) / 3.4k->1.7k (-48.3%) / 0.0->0.0 (-0.01) | 42.1M->42.1M (-0.1%) / 10.0M->8.8M (-12.7%) / 23.8->20.8 (-3.00) | 5.2M->4.5M (-14.1%) / 4.4M->3.3M (-24.0%) / 83.0->73.5 (-9.57) | 4.4M->3.0M (-31.3%) / 1.1M->2.2M (+102.8%) / 25.2->74.5 (+49.26)
SPEC17_649.fotonik3d_s-1176B                  | 31.0M->29.8M (-3.6%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 34.8M->28.4M (-18.4%) / 10.1M->630.1k (-93.8%) / 29.1->2.2 (-26.90) | 2.6M->107.5k (-95.9%) / 1.8M->54.4k (-96.9%) / 66.3->50.6 (-15.72) | 1.8M->53.2k (-97.0%) / 1.8M->53.2k (-97.0%) / 100.0->100.0 (-0.03)
SPEC17_649.fotonik3d_s-7084B                  | 32.6M->32.1M (-1.6%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 39.1M->31.3M (-19.8%) / 5.9M->434.1k (-92.7%) / 15.2->1.4 (-13.80) | 3.3M->329.2k (-89.9%) / 3.3M->45.6k (-98.6%) / 100.0->13.9 (-86.12) | 3.3M->42.5k (-98.7%) / 3.3M->37.4k (-98.9%) / 100.0->88.0 (-12.02)
SPEC17_654.roms_s-293B                        | 36.6M->36.3M (-0.8%) / 202.0->198.0 (-2.0%) / 0.0->0.0 (-0.00) | 45.6M->41.4M (-9.3%) / 5.8M->404.9k (-93.0%) / 12.7->1.0 (-11.73) | 2.1M->202.1k (-90.5%) / 1.5M->36.9k (-97.6%) / 71.5->18.2 (-53.29) | 1.5M->35.3k (-97.7%) / 1.5M->34.5k (-97.6%) / 96.1->97.5 (+1.40)
SPEC17_654.roms_s-294B                        | 36.1M->35.3M (-2.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 52.3M->49.1M (-6.1%) / 8.1M->362.3k (-95.5%) / 15.5->0.7 (-14.76) | 2.6M->91.9k (-96.4%) / 2.1M->51.5k (-97.6%) / 82.4->56.1 (-26.31) | 2.1M->50.1k (-97.6%) / 2.1M->50.1k (-97.6%) / 99.9->99.9 (-0.02)
SPEC17_654.roms_s-523B                        | 35.0M->33.5M (-4.1%) / 34.0->34.0 (+0.0%) / 0.0->0.0 (+0.00) | 42.2M->39.4M (-6.7%) / 12.1M->1.2M (-90.3%) / 28.6->3.0 (-25.65) | 3.2M->228.3k (-92.8%) / 3.2M->123.6k (-96.1%) / 100.0->54.1 (-45.85) | 3.2M->103.3k (-96.8%) / 3.0M->97.4k (-96.7%) / 93.0->94.2 (+1.21)
ai-ml_bark.cpp-bark-small.coarse_token_gen.1  | 22.6M->22.6M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 48.8M->48.6M (-0.3%) / 2.8M->1.9M (-32.7%) / 5.7->3.8 (-1.84) | 2.3M->1.3M (-44.1%) / 1.2M->698.9k (-41.6%) / 51.6->53.9 (+2.33) | 1.2M->444.0k (-62.9%) / 600.2k->169.7k (-71.7%) / 50.2->38.2 (-11.96)
ai-ml_bark.cpp-bark-small.coarse_token_gen.2  | 28.4M->28.3M (-0.3%) / 129.0->128.0 (-0.8%) / 0.0->0.0 (-0.00) | 51.9M->51.2M (-1.4%) / 12.9M->10.6M (-17.7%) / 24.9->20.7 (-4.13) | 12.3M->9.1M (-26.0%) / 1.4M->684.3k (-51.6%) / 11.5->7.5 (-3.98) | 1.4M->413.0k (-70.8%) / 897.5k->220.4k (-75.4%) / 63.5->53.4 (-10.13)
ai-ml_bark.cpp-bark-small.coarse_token_gen.4  | 31.6M->31.4M (-0.5%) / 57.0->58.0 (+1.8%) / 0.0->0.0 (+0.00) | 53.1M->52.3M (-1.6%) / 15.5M->12.3M (-20.7%) / 29.2->23.5 (-5.68) | 14.0M->10.7M (-23.2%) / 1.4M->854.8k (-40.4%) / 10.2->8.0 (-2.28) | 1.4M->402.6k (-71.9%) / 1.1M->227.9k (-78.7%) / 74.8->56.6 (-18.19)
ai-ml_bark.cpp-bark-small.coarse_token_gen.5  | 24.5M->25.0M (+1.8%) / 544.0->631.0 (+16.0%) / 0.0->0.0 (+0.00) | 31.0M->29.3M (-5.6%) / 12.4M->10.9M (-11.8%) / 39.9->37.3 (-2.61) | 10.2M->7.8M (-23.3%) / 4.9M->2.1M (-58.4%) / 48.5->26.3 (-22.17) | 4.9M->1.2M (-76.6%) / 4.7M->1.0M (-78.1%) / 94.4->88.6 (-5.84)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.1     | 29.8M->30.6M (+2.7%) / 1.9k->1.7k (-11.7%) / 0.0->0.0 (-0.00) | 60.6M->60.1M (-0.8%) / 30.2M->29.5M (-2.2%) / 49.8->49.1 (-0.69) | 28.7M->26.0M (-9.3%) / 27.1M->24.2M (-10.8%) / 94.8->93.2 (-1.51) | 27.1M->6.3M (-76.8%) / 27.0M->6.0M (-77.7%) / 99.5->95.8 (-3.68)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.2     | 30.0M->30.3M (+1.0%) / 3.6k->3.7k (+0.3%) / 0.0->0.0 (-0.00) | 62.2M->61.7M (-0.7%) / 31.9M->31.0M (-2.9%) / 51.3->50.2 (-1.12) | 27.8M->23.5M (-15.3%) / 26.3M->21.8M (-17.2%) / 94.8->92.7 (-2.09) | 26.3M->5.4M (-79.5%) / 26.2M->5.2M (-80.3%) / 99.5->95.8 (-3.75)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.3     | 30.3M->30.7M (+1.3%) / 1.9k->1.8k (-3.2%) / 0.0->0.0 (-0.00) | 62.2M->62.1M (-0.2%) / 32.0M->31.7M (-1.0%) / 51.5->51.1 (-0.40) | 28.7M->25.5M (-11.1%) / 27.1M->23.7M (-12.4%) / 94.5->93.1 (-1.41) | 27.1M->6.0M (-77.8%) / 27.0M->5.7M (-78.7%) / 99.5->95.3 (-4.15)
ai-ml_clip_trace_1                            | 22.9M->22.8M (-0.1%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 49.1M->48.2M (-1.9%) / 3.7M->2.2M (-39.5%) / 7.5->4.6 (-2.88) | 2.1M->751.0k (-63.8%) / 729.0k->192.2k (-73.6%) / 35.2->25.6 (-9.58) | 729.0k->121.6k (-83.3%) / 609.5k->91.6k (-85.0%) / 83.6->75.3 (-8.30)
ai-ml_clip_trace_3                            | 22.6M->22.5M (-0.5%) / 138.0->138.0 (+0.0%) / 0.0->0.0 (+0.00) | 48.7M->47.9M (-1.6%) / 4.0M->2.5M (-36.5%) / 8.1->5.3 (-2.89) | 2.2M->890.5k (-58.9%) / 943.9k->290.9k (-69.2%) / 43.6->32.7 (-10.92) | 943.9k->180.4k (-80.9%) / 781.6k->118.2k (-84.9%) / 82.8->65.5 (-17.30)
ai-ml_llama2.c-stories110M.1                  | 27.4M->25.2M (-8.1%) / 156.0->154.0 (-1.3%) / 0.0->0.0 (+0.00) | 37.9M->35.9M (-5.2%) / 18.1M->15.3M (-15.7%) / 47.9->42.6 (-5.29) | 7.0M->1.7M (-75.4%) / 7.0M->1.6M (-76.7%) / 100.0->94.6 (-5.33) | 7.0M->802.7k (-88.5%) / 7.0M->789.5k (-88.7%) / 99.9->98.3 (-1.57)
ai-ml_llama2.c-stories110M.2                  | 28.1M->25.6M (-9.0%) / 160.0->160.0 (+0.0%) / 0.0->0.0 (+0.00) | 39.3M->36.6M (-6.8%) / 18.9M->15.5M (-18.2%) / 48.2->42.3 (-5.92) | 7.0M->1.7M (-75.8%) / 7.0M->1.6M (-77.4%) / 100.0->93.5 (-6.43) | 7.0M->777.9k (-88.9%) / 7.0M->763.5k (-89.1%) / 99.9->98.2 (-1.76)
ai-ml_llama2.c-stories110M.3                  | 27.6M->25.2M (-8.7%) / 169.0->167.0 (-1.2%) / 0.0->0.0 (+0.00) | 40.4M->36.9M (-8.6%) / 19.9M->15.8M (-20.6%) / 49.3->42.8 (-6.47) | 7.0M->1.6M (-76.6%) / 7.0M->1.5M (-78.1%) / 100.0->93.3 (-6.68) | 7.0M->752.1k (-89.3%) / 7.0M->740.3k (-89.4%) / 99.9->98.4 (-1.48)
ai-ml_llama2.c-stories15M.1                   | 17.6M->17.4M (-1.3%) / 51.0->51.0 (+0.0%) / 0.0->0.0 (+0.00) | 38.5M->36.6M (-5.0%) / 18.5M->8.8M (-52.4%) / 48.0->24.0 (-23.99) | 6.8M->1.2M (-82.2%) / 6.7M->927.8k (-86.2%) / 99.6->77.0 (-22.61) | 6.7M->745.2k (-88.9%) / 6.6M->694.8k (-89.4%) / 97.2->93.2 (-4.02)
ai-ml_llama2.c-stories15M.2                   | 17.9M->17.7M (-1.3%) / 4.0->4.0 (+0.0%) / 0.0->0.0 (+0.00) | 38.9M->36.9M (-5.2%) / 18.4M->9.3M (-49.4%) / 47.2->25.2 (-22.02) | 6.7M->1.3M (-81.3%) / 6.6M->979.9k (-85.2%) / 98.9->78.4 (-20.59) | 6.6M->689.3k (-89.6%) / 6.4M->643.3k (-90.0%) / 97.2->93.3 (-3.87)
ai-ml_llama2.c-stories15M.3                   | 17.9M->17.7M (-1.4%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 38.8M->36.9M (-5.0%) / 18.4M->9.7M (-47.3%) / 47.3->26.2 (-21.07) | 6.7M->1.3M (-80.8%) / 6.6M->1.0M (-84.1%) / 98.9->81.9 (-17.03) | 6.6M->616.0k (-90.7%) / 6.4M->580.4k (-91.0%) / 97.2->94.2 (-2.99)
ai-ml_llama2.c-stories42M.1                   | 23.5M->22.2M (-5.5%) / 14.0->14.0 (+0.0%) / 0.0->0.0 (+0.00) | 38.7M->36.3M (-6.2%) / 18.8M->13.9M (-25.9%) / 48.5->38.3 (-10.20) | 6.9M->1.2M (-82.1%) / 6.9M->1.1M (-84.2%) / 99.9->88.3 (-11.69) | 6.9M->562.0k (-91.9%) / 6.9M->532.0k (-92.3%) / 99.9->94.7 (-5.24)
ai-ml_llama2.c-stories42M.2                   | 24.6M->23.1M (-6.1%) / 144.0->144.0 (+0.0%) / 0.0->0.0 (+0.00) | 39.5M->36.7M (-7.1%) / 19.2M->14.1M (-26.5%) / 48.7->38.5 (-10.20) | 6.9M->1.2M (-82.2%) / 6.9M->1.1M (-84.2%) / 99.9->88.7 (-11.27) | 6.9M->537.7k (-92.2%) / 6.9M->509.3k (-92.6%) / 99.9->94.7 (-5.16)
ai-ml_llama2.c-stories42M.3                   | 23.5M->22.1M (-5.8%) / 7.0->7.0 (+0.0%) / 0.0->0.0 (+0.00) | 38.9M->36.5M (-6.2%) / 18.9M->14.1M (-25.1%) / 48.5->38.7 (-9.76) | 6.9M->1.2M (-82.1%) / 6.9M->1.1M (-84.2%) / 99.9->88.4 (-11.53) | 6.9M->541.7k (-92.2%) / 6.9M->512.4k (-92.6%) / 99.9->94.6 (-5.31)
ai-ml_rwkv_trace_1                            | 38.6M->43.5M (+12.9%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 33.7M->35.3M (+4.8%) / 32.6M->32.2M (-1.5%) / 96.9->91.1 (-5.77) | 32.6M->32.1M (-1.7%) / 32.6M->7.7M (-76.3%) / 100.0->24.1 (-75.95) | 32.6M->3.9M (-88.0%) / 32.6M->2.5M (-92.3%) / 100.0->64.5 (-35.45)
ai-ml_rwkv_trace_2                            | 39.0M->38.6M (-0.9%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 51.3M->50.1M (-2.3%) / 24.7M->23.8M (-3.5%) / 48.2->47.6 (-0.59) | 21.6M->19.8M (-8.4%) / 21.4M->19.5M (-8.7%) / 99.1->98.7 (-0.32) | 21.4M->7.2M (-66.2%) / 21.3M->7.0M (-67.3%) / 99.8->96.6 (-3.26)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.1     | 49.3M->49.4M (+0.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 60.3M->61.5M (+2.0%) / 51.5M->46.7M (-9.3%) / 85.5->76.0 (-9.51) | 49.6M->41.4M (-16.6%) / 2.4M->2.1M (-12.3%) / 4.9->5.1 (+0.25) | 2.4M->1.4M (-40.4%) / 1.7M->977.8k (-43.5%) / 71.2->67.5 (-3.69)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.2     | 43.9M->44.0M (+0.1%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 59.6M->58.2M (-2.4%) / 25.9M->21.9M (-15.4%) / 43.5->37.7 (-5.79) | 25.6M->19.3M (-24.5%) / 1.5M->1.4M (-7.1%) / 5.9->7.2 (+1.35) | 1.5M->369.1k (-75.4%) / 1.5M->352.9k (-76.1%) / 98.3->95.6 (-2.70)
ai-ml_stable-diffusion.cpp-v1-5-pruned-emao.. | 40.1M->39.7M (-1.1%) / 105.0->105.0 (+0.0%) / 0.0->0.0 (+0.00) | 51.0M->50.5M (-1.1%) / 29.7M->25.7M (-13.6%) / 58.2->50.8 (-7.38) | 28.2M->22.3M (-20.9%) / 1.3M->934.7k (-26.7%) / 4.5->4.2 (-0.33) | 1.3M->687.4k (-46.1%) / 734.2k->341.5k (-53.5%) / 57.6->49.7 (-7.87)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. | 21.4M->21.4M (-0.1%) / 155.0->155.0 (+0.0%) / 0.0->0.0 (+0.00) | 78.1M->78.1M (+0.0%) / 34.1M->31.6M (-7.2%) / 43.7->40.5 (-3.16) | 34.0M->29.5M (-13.3%) / 2.1M->1.9M (-12.1%) / 6.2->6.3 (+0.09) | 2.1M->613.5k (-70.9%) / 1.6M->487.4k (-70.0%) / 77.0->79.5 (+2.45)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. | 46.9M->47.0M (+0.2%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 61.3M->60.1M (-1.8%) / 27.3M->23.6M (-13.5%) / 44.5->39.2 (-5.28) | 26.6M->21.1M (-20.4%) / 1.6M->1.4M (-7.4%) / 5.9->6.9 (+0.96) | 1.6M->287.4k (-81.6%) / 1.4M->236.5k (-83.2%) / 89.8->82.3 (-7.46)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. | 43.9M->44.0M (+0.1%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 59.6M->58.2M (-2.4%) / 25.9M->21.9M (-15.3%) / 43.5->37.7 (-5.75) | 25.6M->19.3M (-24.3%) / 1.5M->1.4M (-6.8%) / 5.9->7.2 (+1.36) | 1.5M->431.1k (-71.3%) / 1.5M->414.2k (-72.0%) / 98.3->96.1 (-2.21)
ai-ml_vit.cpp-base-ggml-model-f16.gguf.arma.. | 27.6M->27.6M (+0.0%) / 98.0->98.0 (+0.0%) / 0.0->0.0 (-0.00) | 49.7M->48.6M (-2.2%) / 13.5M->5.7M (-57.7%) / 27.1->11.7 (-15.39) | 9.7M->2.7M (-71.6%) / 881.7k->255.5k (-71.0%) / 9.1->9.3 (+0.19) | 881.7k->145.8k (-83.5%) / 662.7k->91.0k (-86.3%) / 75.2->62.4 (-12.73)
ai-ml_vit.cpp-large-ggml-model-f16.gguf.arm.. | 26.3M->26.3M (-0.3%) / 123.0->125.0 (+1.6%) / 0.0->0.0 (+0.00) | 49.1M->48.6M (-1.1%) / 7.9M->3.5M (-55.2%) / 16.0->7.3 (-8.77) | 5.3M->1.6M (-69.5%) / 839.2k->256.7k (-69.4%) / 15.7->15.8 (+0.04) | 839.2k->159.5k (-81.0%) / 705.8k->134.0k (-81.0%) / 84.1->84.0 (-0.10)
ai-ml_whisper_trace_1                         | 21.3M->21.3M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 53.8M->52.4M (-2.6%) / 4.1M->3.6M (-11.5%) / 7.6->6.9 (-0.69) | 3.8M->3.1M (-17.1%) / 1.3M->1.0M (-23.1%) / 35.0->32.5 (-2.53) | 1.3M->397.9k (-69.8%) / 1.1M->287.6k (-74.1%) / 84.0->72.3 (-11.75)
ai-ml_whisper_trace_2                         | 21.3M->21.3M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 53.6M->52.1M (-2.8%) / 3.9M->3.4M (-12.4%) / 7.2->6.5 (-0.71) | 3.6M->2.9M (-19.6%) / 1.3M->1.0M (-22.8%) / 36.9->35.4 (-1.45) | 1.3M->396.4k (-69.9%) / 1.1M->284.0k (-73.9%) / 82.5->71.6 (-10.88)
ai-ml_whisper_trace_3                         | 21.3M->21.3M (-0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 53.3M->52.3M (-2.0%) / 3.8M->3.4M (-9.4%) / 7.1->6.6 (-0.54) | 3.5M->2.9M (-16.0%) / 1.3M->1.0M (-23.1%) / 37.6->34.4 (-3.19) | 1.3M->390.9k (-70.4%) / 1.1M->282.8k (-74.0%) / 82.6->72.3 (-10.22)
gtraces_v2_arizona_0000                       | 19.8M->19.7M (-0.4%) / 53.5k->52.8k (-1.2%) / 0.3->0.3 (-0.00) | 32.8M->32.8M (-0.0%) / 1.2M->553.7k (-53.7%) / 3.6->1.7 (-1.96) | 788.3k->493.3k (-37.4%) / 471.9k->183.5k (-61.1%) / 59.9->37.2 (-22.67) | 471.9k->112.0k (-76.3%) / 422.6k->82.8k (-80.4%) / 89.5->74.0 (-15.58)
gtraces_v2_arizona_0001                       | 21.0M->20.9M (-0.3%) / 54.7k->54.4k (-0.6%) / 0.3->0.3 (-0.00) | 33.2M->33.2M (-0.0%) / 1.3M->636.0k (-52.3%) / 4.0->1.9 (-2.10) | 901.0k->564.2k (-37.4%) / 454.4k->246.7k (-45.7%) / 50.4->43.7 (-6.71) | 454.4k->143.3k (-68.5%) / 387.9k->102.6k (-73.5%) / 85.4->71.6 (-13.74)
gtraces_v2_arizona_0002                       | 25.9M->26.8M (+3.2%) / 214.2k->213.6k (-0.3%) / 0.8->0.8 (-0.03) | 23.9M->24.3M (+1.8%) / 1.5M->675.1k (-54.8%) / 6.3->2.8 (-3.48) | 1.2M->619.9k (-47.8%) / 608.6k->256.3k (-57.9%) / 51.3->41.4 (-9.90) | 608.6k->237.8k (-60.9%) / 549.7k->168.7k (-69.3%) / 90.3->70.9 (-19.38)
