================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
================================================================================================================================================================
Trace Name                          |     Base |      Exp |  Speedup |     Diff%
gtraces_v2_tango_0003               |             - / -              | 1.9M->1.9M (+0.3%) / 49.0->49.0 (+0.02) | 14.5M->5.2M (-63.8%) / 24.1->35.4 (+11.34) | 3.8M->2.5M (-34.6%) / 72.9->85.6 (+12.66)
gtraces_v2_tango_0004               |             - / -              | 1.8M->1.8M (+0.5%) / 48.9->48.7 (-0.14) | 13.0M->4.9M (-62.4%) / 24.1->34.7 (+10.62) | 3.4M->2.3M (-34.0%) / 74.6->86.3 (+11.72)
gtraces_v2_yankee_0000              |             - / -              | 2.2M->2.2M (-0.2%) / 60.5->60.5 (+0.05) | 16.4M->8.1M (-50.3%) / 33.4->33.7 (+0.31) | 4.6M->3.0M (-35.4%) / 68.8->79.0 (+10.16)
gtraces_v2_yankee_0001              |             - / -              | 2.2M->2.2M (+0.4%) / 60.2->60.1 (-0.13) | 15.8M->8.1M (-48.8%) / 33.4->33.0 (-0.32) | 4.6M->3.0M (-34.6%) / 68.5->78.6 (+10.07)
gtraces_v2_yankee_0002              |             - / -              | 2.0M->2.0M (+0.3%) / 56.5->56.3 (-0.19) | 12.7M->6.6M (-47.9%) / 31.9->30.1 (-1.83) | 3.5M->2.3M (-35.6%) / 68.3->78.5 (+10.16)
gtraces_v2_yankee_0003              |             - / -              | 2.2M->2.2M (-0.0%) / 60.5->60.5 (-0.01) | 16.2M->8.3M (-48.9%) / 33.2->32.9 (-0.34) | 4.6M->3.0M (-35.5%) / 67.3->76.7 (+9.44)
gtraces_v2_yankee_0004              |             - / -              | 2.3M->2.3M (+0.1%) / 60.8->60.7 (-0.07) | 16.3M->8.4M (-48.4%) / 33.3->32.4 (-0.91) | 4.7M->3.0M (-35.9%) / 68.0->77.3 (+9.36)


================================================================================================================================================================
4. RAW DATA LIST (Significant Changes)
================================================================================================================================================================
[Graph_GAP_bc-0]
    L1D_LOAD_MR                   : 33.8->33.8 (+0.02)
    L1D_PF_MR                     : 93.1->93.0 (-0.03)
    L1I_LOAD_Acc                  : 75.1k->75.4k (+0.4%)
    L2C_LOAD_MR                   : 59.0->59.1 (+0.11)
    L2C_PF_Acc                    : 42.3M->41.8M (-1.0%)
    L2C_PF_MR                     : 61.7->62.3 (+0.52)
    LLC_LOAD_Acc                  : 9.6M->9.6M (+0.2%)
    LLC_LOAD_MR                   : 58.3->58.1 (-0.23)
    LLC_PF_MR                     : 60.9->60.8 (-0.13)

[Graph_GAP_bc-12]
    L1D_LOAD_MR                   : 31.2->31.2 (-0.01)
    L1D_PF_MR                     : 92.9->92.9 (+0.01)
    L2C_LOAD_MR                   : 62.8->62.7 (-0.12)
    L2C_PF_Acc                    : 46.1M->46.7M (+1.3%)
    L2C_PF_MR                     : 66.8->66.0 (-0.74)
    LLC_LOAD_Acc                  : 9.8M->9.8M (-0.2%)
    LLC_LOAD_MR                   : 58.8->59.0 (+0.19)
    LLC_PF_Acc                    : 57.5M->57.6M (+0.1%)
    LLC_PF_MR                     : 62.9->63.0 (+0.11)

[Graph_GAP_bfs-10]
    IPC                           : 0.7->0.7 (-2.7%)
    L1D_LOAD_MR                   : 7.7->7.8 (+0.05)
    L1D_PF_Acc                    : 4.6M->4.6M (-0.3%)
    L1D_PF_MR                     : 80.3->80.4 (+0.10)
    L2C_LOAD_MR                   : 16.3->17.6 (+1.27)
    L2C_PF_Acc                    : 24.3M->25.1M (+3.0%)
    L2C_PF_MR                     : 21.9->20.1 (-1.88)
    LLC_LOAD_Acc                  : 418.4k->447.7k (+7.0%)
    LLC_LOAD_MR                   : 69.6->69.0 (-0.63)
    LLC_PF_Acc                    : 9.8M->9.3M (-5.3%)
    LLC_PF_MR                     : 69.8->70.4 (+0.61)

[Graph_GAP_bfs-14]
    IPC                           : 0.8->0.8 (+1.3%)
    L1D_LOAD_MR                   : 6.3->6.3 (-0.02)
    L1D_PF_Acc                    : 4.2M->4.2M (+0.1%)
    L1D_PF_MR                     : 82.7->82.7 (-0.05)
    L2C_LOAD_MR                   : 20.2->20.0 (-0.22)
    L2C_PF_Acc                    : 26.0M->25.0M (-3.8%)
    L2C_PF_MR                     : 21.8->22.8 (+1.02)
    LLC_LOAD_Acc                  : 405.8k->402.3k (-0.9%)
    LLC_LOAD_MR                   : 67.4->67.4 (-0.04)
    LLC_PF_Acc                    : 9.1M->9.2M (+1.4%)
    LLC_PF_MR                     : 69.0->68.7 (-0.35)

[Graph_GAP_cc-13]
    L1D_LOAD_MR                   : 27.9->27.9 (+0.07)
    L1D_PF_MR                     : 73.7->73.6 (-0.06)
    L2C_LOAD_MR                   : 33.4->33.6 (+0.15)
    L2C_PF_Acc                    : 29.3M->28.5M (-2.9%)
    L2C_PF_MR                     : 35.6->36.5 (+0.94)
    LLC_LOAD_Acc                  : 4.7M->4.8M (+0.5%)
    LLC_LOAD_MR                   : 36.7->36.6 (-0.11)
    LLC_PF_MR                     : 38.8->38.7 (-0.04)

[Graph_GAP_cc-14]
    L1D_LOAD_MR                   : 28.0->27.9 (-0.10)
    L1D_PF_MR                     : 69.4->69.4 (-0.03)
    L1I_LOAD_Acc                  : 2.1M->2.1M (-0.3%)
    L2C_LOAD_MR                   : 33.9->33.8 (-0.14)
    L2C_PF_Acc                    : 27.4M->28.2M (+2.9%)
    L2C_PF_MR                     : 36.9->35.9 (-0.95)
    LLC_LOAD_Acc                  : 4.7M->4.7M (-0.5%)
    LLC_LOAD_MR                   : 36.6->36.7 (+0.10)
    LLC_PF_Acc                    : 21.6M->21.6M (-0.1%)

[Graph_GAP_cc-5]
    L1D_LOAD_MR                   : 28.2->28.1 (-0.11)
    L1D_PF_Acc                    : 4.7M->4.6M (-0.2%)
    L1D_PF_MR                     : 66.1->66.3 (+0.17)
    L1I_LOAD_Acc                  : 2.4M->2.4M (+0.1%)
    L2C_LOAD_MR                   : 33.5->33.3 (-0.16)
    L2C_PF_Acc                    : 26.8M->27.5M (+2.7%)
    L2C_PF_MR                     : 35.4->34.6 (-0.79)
    LLC_LOAD_Acc                  : 4.6M->4.5M (-0.5%)
    LLC_LOAD_MR                   : 36.9->37.1 (+0.18)
    LLC_PF_MR                     : 39.2->39.3 (+0.04)

[Graph_GAP_sssp-10]
    IPC                           : 0.7->0.7 (+1.5%)
    L1D_PF_MR                     : 89.9->89.9 (+0.02)
    L2C_LOAD_MR                   : 42.2->42.2 (-0.02)
    L2C_PF_Acc                    : 26.6M->26.9M (+0.9%)
    L2C_PF_MR                     : 43.0->43.1 (+0.05)
    LLC_LOAD_Acc                  : 3.7M->3.7M (-0.2%)
    LLC_LOAD_MR                   : 39.9->39.5 (-0.36)
    LLC_PF_Acc                    : 22.0M->21.9M (-0.5%)
    LLC_PF_MR                     : 43.1->42.9 (-0.22)

[Graph_GAP_sssp-14]
    IPC                           : 0.7->0.7 (+1.5%)
    L1D_PF_MR                     : 87.8->87.8 (+0.02)
    L2C_LOAD_MR                   : 42.8->42.7 (-0.04)
    L2C_PF_Acc                    : 27.3M->27.3M (+0.3%)
    L2C_PF_MR                     : 44.0->43.9 (-0.09)
    LLC_LOAD_Acc                  : 3.7M->3.7M (-0.1%)
    LLC_LOAD_MR                   : 39.3->39.1 (-0.22)
    LLC_PF_Acc                    : 22.5M->22.6M (+0.3%)
    LLC_PF_MR                     : 42.8->42.5 (-0.24)

[Graph_GMS_gms.k_clique_count_set_based.soc-pokec-relationships.slice-4]
    L1D_LOAD_Acc                  : 24.4M->24.4M (+0.1%)
    L1D_PF_Acc                    : 304.1k->309.9k (+1.9%)
    L1D_PF_MR                     : 60.6->60.1 (-0.48)
    L2C_LOAD_Acc                  : 383.0k->381.2k (-0.5%)
    L2C_LOAD_MR                   : 36.2->30.4 (-5.88)
    L2C_PF_Acc                    : 2.1M->1.9M (-6.0%)
    L2C_PF_MR                     : 53.9->56.6 (+2.78)
    LLC_LOAD_Acc                  : 54.0k->35.3k (-34.6%)
    LLC_LOAD_MR                   : 82.3->94.3 (+11.99)
    LLC_PF_Acc                    : 977.3k->996.1k (+1.9%)
    LLC_PF_MR                     : 74.3->80.2 (+5.86)

[Graph_GMS_gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367]
    L1D_PF_Acc                    : 1.4M->1.4M (-0.1%)
    L1D_PF_MR                     : 40.5->40.5 (+0.03)
    L2C_LOAD_MR                   : 26.2->26.2 (-0.02)
    L2C_PF_Acc                    : 4.7M->4.6M (-1.1%)
    L2C_PF_MR                     : 25.8->26.1 (+0.30)
    LLC_LOAD_MR                   : 63.3->63.3 (-0.02)
    LLC_PF_Acc                    : 2.6M->2.6M (+0.1%)

[Graph_GMS_gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80]
    L1D_PF_Acc                    : 1.8M->1.9M (+0.3%)
    L1D_PF_MR                     : 38.4->38.5 (+0.07)
    L2C_PF_MR                     : 30.1->30.2 (+0.05)
    LLC_LOAD_MR                   : 66.1->66.3 (+0.22)
    LLC_PF_Acc                    : 3.4M->3.4M (+0.2%)
    LLC_PF_MR                     : 65.4->65.5 (+0.15)

[Graph_GMS_gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236]
    L1D_PF_Acc                    : 276.1k->275.5k (-0.2%)
    L1D_PF_MR                     : 70.1->70.2 (+0.12)
    L2C_PF_Acc                    : 1.9M->2.0M (+0.5%)
    LLC_LOAD_Acc                  : 589.7k->589.1k (-0.1%)
    LLC_LOAD_MR                   : 55.0->55.5 (+0.48)
    LLC_PF_Acc                    : 1.8M->1.8M (+0.1%)
    LLC_PF_MR                     : 55.8->56.1 (+0.30)

[Graph_GMS_gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248]
    L1D_PF_Acc                    : 350.6k->350.9k (+0.1%)
    L2C_LOAD_MR                   : 42.8->42.8 (+0.03)
    L2C_PF_Acc                    : 2.8M->2.8M (+0.6%)
    L2C_PF_MR                     : 46.4->46.2 (-0.19)
    LLC_LOAD_MR                   : 50.8->51.0 (+0.18)
    LLC_PF_Acc                    : 2.7M->2.7M (+0.2%)
    LLC_PF_MR                     : 52.5->52.6 (+0.09)

[Graph_GMS_gms.k_clique_list_danisch_serial.soc-pokec-relationships.slice-4]
    L1D_PF_Acc                    : 308.7k->309.1k (+0.1%)
    L1D_PF_MR                     : 60.3->60.5 (+0.14)
    L2C_LOAD_Acc                  : 382.2k->381.6k (-0.2%)
    L2C_LOAD_MR                   : 41.6->41.5 (-0.16)
    LLC_LOAD_Acc                  : 56.3k->56.2k (-0.2%)
    LLC_LOAD_MR                   : 80.6->81.1 (+0.50)
    LLC_PF_MR                     : 75.0->75.2 (+0.11)

[Graph_GMS_gms.k_clique_star_list.soc-pokec-relationships.slice-1291]
    L1D_PF_Acc                    : 585.0k->586.8k (+0.3%)
    L1D_PF_MR                     : 55.0->54.9 (-0.14)
    L2C_LOAD_MR                   : 50.1->50.0 (-0.03)
    L2C_PF_Acc                    : 2.3M->2.2M (-0.1%)
    L2C_PF_MR                     : 38.8->38.6 (-0.12)
    LLC_LOAD_Acc                  : 122.8k->123.0k (+0.1%)
    LLC_LOAD_MR                   : 91.9->91.8 (-0.04)
    LLC_PF_Acc                    : 1.3M->1.3M (-0.2%)
    LLC_PF_MR                     : 79.8->79.8 (+0.06)

[Graph_GMS_gms.maximal_clique_enum_bron_kerbosch.soc-pokec-relationships.slice-3852]
    L1D_PF_MR                     : 100.0->100.0 (-0.01)
    L2C_LOAD_MR                   : 84.9->84.8 (-0.09)
    LLC_PF_MR                     : 26.4->26.4 (+0.04)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-117]
    L1D_PF_Acc                    : 1.4M->1.4M (+0.4%)
    L1D_PF_MR                     : 88.9->88.7 (-0.24)
    L2C_LOAD_Acc                  : 654.3k->653.6k (-0.1%)
    L2C_LOAD_MR                   : 62.9->62.9 (+0.07)
    LLC_LOAD_MR                   : 97.9->97.9 (+0.04)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-137]
    L1D_PF_Acc                    : 2.4M->2.4M (-0.1%)
    L1D_PF_MR                     : 78.9->78.9 (+0.05)
    L1I_LOAD_Acc                  : 18.3k->18.8k (+2.6%)
    L2C_LOAD_MR                   : 61.3->61.3 (+0.05)
    L2C_PF_Acc                    : 12.6M->12.6M (-0.1%)
    L2C_PF_MR                     : 46.8->46.8 (-0.06)
    LLC_LOAD_MR                   : 97.3->97.2 (-0.05)
    LLC_PF_Acc                    : 7.6M->7.6M (-0.2%)
    LLC_PF_MR                     : 81.6->81.5 (-0.05)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-360]
    L1D_PF_Acc                    : 2.5M->2.5M (-0.2%)
    L1D_PF_MR                     : 76.9->77.0 (+0.12)
    L1I_LOAD_Acc                  : 83.4k->83.7k (+0.3%)
    L2C_LOAD_MR                   : 64.7->64.6 (-0.07)
    L2C_PF_Acc                    : 12.7M->12.8M (+0.4%)
    L2C_PF_MR                     : 47.2->47.4 (+0.19)
    LLC_LOAD_MR                   : 97.1->97.1 (+0.02)
    LLC_PF_Acc                    : 8.0M->8.0M (+0.6%)
    LLC_PF_MR                     : 82.1->82.2 (+0.08)

[Graph_Ligra_ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M]
    L1D_LOAD_MR                   : 9.1->9.0 (-0.03)
    L1D_PF_MR                     : 91.9->91.9 (+0.04)
    L1I_LOAD_Acc                  : 7.4M->7.5M (+0.1%)
    L2C_LOAD_Acc                  : 224.8k->224.2k (-0.3%)
    L2C_LOAD_MR                   : 19.6->19.7 (+0.06)
    L2C_PF_MR                     : 34.8->34.8 (+0.05)
    LLC_LOAD_Acc                  : 38.4k->38.4k (-0.1%)
    LLC_LOAD_MR                   : 99.9->99.9 (+0.01)
    LLC_PF_MR                     : 65.0->65.0 (+0.04)

[Graph_Ligra_ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    IPC                           : 2.0->2.0 (-0.5%)
    L1D_PF_Acc                    : 1.6M->1.6M (+1.6%)
    L1D_PF_MR                     : 58.0->58.7 (+0.67)
    L2C_LOAD_Acc                  : 2.0M->2.0M (-1.0%)
    L2C_LOAD_MR                   : 15.4->16.4 (+1.00)
    L2C_PF_Acc                    : 9.6M->10.7M (+11.4%)
    L2C_PF_MR                     : 40.1->43.6 (+3.55)
    LLC_LOAD_Acc                  : 122.3k->124.3k (+1.7%)
    LLC_LOAD_MR                   : 42.6->42.0 (-0.68)
    LLC_PF_Acc                    : 3.5M->3.5M (-0.2%)
    LLC_PF_MR                     : 49.0->48.5 (-0.52)

[Graph_Ligra_ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M]
    L1D_PF_MR                     : 95.2->95.2 (-0.01)
    L2C_LOAD_MR                   : 32.2->32.2 (+0.01)
    L2C_PF_MR                     : 31.5->31.5 (-0.01)

[Graph_Ligra_ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M]
    L1D_PF_MR                     : 99.2->99.2 (+0.02)
    L2C_LOAD_Acc                  : 142.4k->141.9k (-0.4%)
    L2C_LOAD_MR                   : 74.7->74.9 (+0.25)
    L2C_PF_MR                     : 43.5->43.5 (-0.04)
    LLC_PF_MR                     : 69.8->69.8 (-0.01)

[Graph_Ligra_ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M]
    L1D_LOAD_MR                   : 18.2->18.2 (+0.02)
    L1D_PF_MR                     : 76.0->76.0 (-0.06)
    L2C_LOAD_MR                   : 79.0->79.0 (-0.04)
    L2C_PF_MR                     : 44.8->44.8 (+0.01)
    LLC_LOAD_MR                   : 94.8->94.8 (+0.03)
    LLC_PF_MR                     : 82.2->82.2 (+0.03)

[Graph_Ligra_ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    L1D_PF_MR                     : 58.6->58.6 (-0.05)
    L2C_LOAD_MR                   : 16.5->16.5 (+0.03)
    L2C_PF_MR                     : 43.2->43.2 (-0.08)
    LLC_LOAD_Acc                  : 124.1k->124.8k (+0.6%)
    LLC_LOAD_MR                   : 41.7->41.6 (-0.07)
    LLC_PF_Acc                    : 3.5M->3.5M (-0.1%)
    LLC_PF_MR                     : 48.3->48.4 (+0.08)

[Graph_Ligra_ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M]
    IPC                           : 0.4->0.4 (+2.4%)
    L1D_LOAD_MR                   : 27.5->27.5 (+0.02)
    L1D_PF_Acc                    : 4.2M->4.2M (+0.1%)
    L1D_PF_MR                     : 66.8->66.8 (-0.03)
    L2C_LOAD_MR                   : 46.9->46.7 (-0.19)
    L2C_PF_Acc                    : 24.3M->24.4M (+0.4%)
    L2C_PF_MR                     : 38.5->38.3 (-0.22)
    LLC_LOAD_Acc                  : 6.4M->6.3M (-0.4%)
    LLC_LOAD_MR                   : 60.3->60.1 (-0.25)
    LLC_PF_MR                     : 57.9->57.6 (-0.29)

[Graph_Ligra_ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M]
    L1D_LOAD_MR                   : 9.2->9.2 (-0.02)
    L1D_PF_MR                     : 89.3->89.3 (-0.04)
    L2C_LOAD_MR                   : 10.9->11.7 (+0.83)
    L2C_PF_Acc                    : 13.4M->13.9M (+3.8%)
    L2C_PF_MR                     : 28.8->27.7 (-1.07)
    LLC_LOAD_Acc                  : 71.9k->72.2k (+0.4%)
    LLC_LOAD_MR                   : 92.1->92.3 (+0.17)
    LLC_PF_MR                     : 65.1->64.4 (-0.65)

[Graph_Ligra_ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M]
    L1D_PF_MR                     : 89.4->89.4 (+0.01)
    L2C_PF_Acc                    : 14.0M->14.0M (+0.2%)
    L2C_PF_MR                     : 27.5->27.4 (-0.05)
    LLC_LOAD_Acc                  : 72.5k->72.4k (-0.1%)
    LLC_LOAD_MR                   : 92.2->92.1 (-0.07)
    LLC_PF_MR                     : 64.4->64.4 (-0.02)

[Graph_Ligra_ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_21250M.length_250M]
    L1D_PF_Acc                    : 4.8M->4.8M (-0.1%)
    L1D_PF_MR                     : 59.0->58.9 (-0.04)
    L2C_PF_Acc                    : 21.6M->21.9M (+1.6%)
    L2C_PF_MR                     : 6.7->6.8 (+0.06)
    LLC_LOAD_Acc                  : 32.9k->32.0k (-2.8%)
    LLC_LOAD_MR                   : 53.1->54.3 (+1.20)
    LLC_PF_Acc                    : 2.7M->2.8M (+0.4%)
    LLC_PF_MR                     : 54.6->54.8 (+0.16)

[Graph_Ligra_ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M]
    IPC                           : 1.2->1.2 (-0.8%)
    L1D_LOAD_MR                   : 43.7->43.7 (-0.02)
    L1D_PF_MR                     : 57.6->57.5 (-0.06)
    L2C_LOAD_MR                   : 16.5->16.6 (+0.09)
    L2C_PF_Acc                    : 26.6M->26.7M (+0.2%)
    L2C_PF_MR                     : 16.2->16.3 (+0.05)
    LLC_LOAD_Acc                  : 2.8M->2.8M (+0.5%)
    LLC_LOAD_MR                   : 51.8->51.9 (+0.05)
    LLC_PF_Acc                    : 10.1M->10.1M (+0.5%)
    LLC_PF_MR                     : 50.9->50.9 (+0.04)

[Graph_Ligra_ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    L1D_LOAD_MR                   : 19.3->19.2 (-0.03)
    L1D_PF_Acc                    : 1.7M->1.7M (+0.1%)
    L1D_PF_MR                     : 59.0->59.2 (+0.14)
    L2C_LOAD_Acc                  : 2.0M->2.0M (-0.2%)
    L2C_LOAD_MR                   : 16.8->16.6 (-0.21)
    L2C_PF_Acc                    : 10.9M->10.9M (+0.1%)
    L2C_PF_MR                     : 43.3->43.3 (-0.03)
    LLC_LOAD_Acc                  : 129.0k->126.8k (-1.7%)
    LLC_LOAD_MR                   : 41.8->41.3 (-0.47)
    LLC_PF_Acc                    : 3.6M->3.6M (+0.1%)
    LLC_PF_MR                     : 48.2->48.3 (+0.13)

[Graph_Ligra_ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M]
    L1D_PF_Acc                    : 2.6M->2.6M (-0.1%)
    L1D_PF_MR                     : 75.2->75.1 (-0.11)
    L2C_LOAD_Acc                  : 4.6M->4.6M (+0.1%)
    L2C_LOAD_MR                   : 25.2->25.3 (+0.16)
    L2C_PF_Acc                    : 18.0M->17.9M (-0.8%)
    L2C_PF_MR                     : 35.0->35.1 (+0.12)
    LLC_LOAD_Acc                  : 870.5k->877.3k (+0.8%)
    LLC_LOAD_MR                   : 68.8->68.3 (-0.54)
    LLC_PF_Acc                    : 6.9M->6.9M (+0.6%)
    LLC_PF_MR                     : 67.1->66.8 (-0.22)

[Graph_Ligra_ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M]
    (No significant changes)

[Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M]
    IPC                           : 1.0->1.0 (-2.0%)
    L1D_LOAD_MR                   : 22.9->22.8 (-0.08)
    L1D_PF_Acc                    : 6.9M->6.9M (-0.1%)
    L1D_PF_MR                     : 66.0->66.1 (+0.09)
    L2C_LOAD_MR                   : 6.4->6.3 (-0.10)
    L2C_PF_Acc                    : 29.0M->28.7M (-0.9%)
    L2C_PF_MR                     : 12.0->11.7 (-0.29)
    LLC_LOAD_Acc                  : 602.0k->594.0k (-1.3%)
    LLC_LOAD_MR                   : 46.4->50.1 (+3.68)
    LLC_PF_Acc                    : 7.1M->7.0M (-1.7%)
    LLC_PF_MR                     : 53.0->54.2 (+1.19)

[Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M]
    L1D_LOAD_MR                   : 20.8->20.8 (-0.01)
    L2C_LOAD_MR                   : 83.6->83.5 (-0.11)
    L2C_PF_Acc                    : 15.9M->16.4M (+2.6%)
    L2C_PF_MR                     : 55.9->54.8 (-1.12)
    LLC_LOAD_Acc                  : 4.9M->4.9M (-0.2%)
    LLC_LOAD_MR                   : 95.3->95.4 (+0.14)
    LLC_PF_Acc                    : 16.6M->16.6M (+0.2%)
    LLC_PF_MR                     : 91.2->91.2 (-0.04)

[Graph_Ligra_ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M]
    IPC                           : 0.8->0.8 (-1.3%)
    L1D_LOAD_MR                   : 11.6->11.5 (-0.07)
    L1D_PF_MR                     : 91.6->91.7 (+0.04)
    L2C_LOAD_MR                   : 25.0->24.2 (-0.72)
    L2C_PF_Acc                    : 14.7M->18.2M (+23.6%)
    L2C_PF_MR                     : 25.0->20.5 (-4.53)
    LLC_LOAD_Acc                  : 1.2M->1.2M (-3.0%)
    LLC_LOAD_MR                   : 42.6->47.0 (+4.39)
    LLC_PF_Acc                    : 8.9M->8.4M (-5.8%)
    LLC_PF_MR                     : 45.5->47.0 (+1.56)

[SPEC17_602.gcc_s-1850B]
    L1D_LOAD_MR                   : 4.1->4.1 (-0.04)
    L1D_PF_Acc                    : 5.0M->5.0M (+0.1%)
    L1D_PF_MR                     : 84.4->84.3 (-0.11)
    L2C_LOAD_MR                   : 13.8->13.3 (-0.44)
    L2C_PF_Acc                    : 24.5M->25.7M (+4.7%)
    L2C_PF_MR                     : 29.9->29.1 (-0.83)
    LLC_LOAD_Acc                  : 96.0k->89.8k (-6.5%)
    LLC_LOAD_MR                   : 68.1->72.6 (+4.50)
    LLC_PF_MR                     : 59.3->59.1 (-0.23)

[SPEC17_602.gcc_s-734B]
    IPC                           : 2.0->2.0 (-0.5%)
    L2C_LOAD_Acc                  : 375.8k->372.6k (-0.8%)
    L2C_LOAD_MR                   : 21.2->19.9 (-1.35)
    L2C_PF_Acc                    : 17.5M->21.1M (+20.3%)
    L2C_PF_MR                     : 16.3->15.9 (-0.37)
    LLC_LOAD_Acc                  : 75.6k->69.5k (-8.0%)
    LLC_LOAD_MR                   : 79.8->85.6 (+5.77)
    LLC_PF_Acc                    : 3.9M->3.8M (-2.8%)
    LLC_PF_MR                     : 64.8->61.3 (-3.50)

[SPEC17_603.bwaves_s-1740B]
    L1D_PF_MR                     : 91.3->91.3 (+0.03)
    L2C_LOAD_MR                   : 13.4->13.7 (+0.31)
    L2C_PF_Acc                    : 14.6M->14.6M (-0.4%)
    L2C_PF_MR                     : 30.4->30.6 (+0.15)
    LLC_LOAD_Acc                  : 114.6k->118.5k (+3.4%)
    LLC_LOAD_MR                   : 78.8->76.0 (-2.83)
    LLC_PF_MR                     : 57.3->57.2 (-0.08)

[SPEC17_603.bwaves_s-891B]
    L2C_LOAD_MR                   : 95.2->95.3 (+0.02)
    L2C_PF_MR                     : 28.6->28.6 (+0.02)
    LLC_LOAD_MR                   : 99.8->99.8 (+0.01)

[SPEC17_605.mcf_s-1536B]
    IPC                           : 0.8->0.8 (+1.3%)
    L1D_LOAD_Acc                  : 32.0M->32.0M (-0.1%)
    L1D_LOAD_MR                   : 40.0->40.0 (+0.03)
    L1D_PF_MR                     : 92.1->92.2 (+0.07)
    L2C_LOAD_Acc                  : 9.1M->9.1M (-0.1%)
    L2C_LOAD_MR                   : 9.4->8.8 (-0.62)
    L2C_PF_Acc                    : 30.6M->30.3M (-0.8%)
    L2C_PF_MR                     : 16.4->16.7 (+0.30)
    LLC_LOAD_Acc                  : 852.5k->794.6k (-6.8%)
    LLC_LOAD_MR                   : 46.5->46.1 (-0.38)
    LLC_PF_Acc                    : 11.3M->11.4M (+1.3%)
    LLC_PF_MR                     : 62.4->61.8 (-0.60)

[SPEC17_605.mcf_s-1554B]
    L1D_LOAD_Acc                  : 72.6M->72.5M (-0.1%)
    L1D_LOAD_MR                   : 22.4->22.4 (-0.03)
    L1D_PF_Acc                    : 24.8M->24.9M (+0.1%)
    L1D_PF_MR                     : 96.2->96.2 (-0.01)
    L2C_LOAD_MR                   : 62.7->62.4 (-0.31)
    L2C_PF_Acc                    : 97.3M->93.0M (-4.5%)
    L2C_PF_MR                     : 56.8->57.1 (+0.34)
    LLC_LOAD_Acc                  : 5.5M->5.4M (-1.6%)
    LLC_LOAD_MR                   : 33.0->31.6 (-1.39)
    LLC_PF_Acc                    : 81.8M->80.6M (-1.5%)
    LLC_PF_MR                     : 33.5->33.4 (-0.09)

[SPEC17_605.mcf_s-1644B]
    L1D_PF_MR                     : 97.3->97.3 (-0.02)
    L2C_LOAD_MR                   : 22.6->22.2 (-0.34)
    L2C_PF_Acc                    : 36.4M->37.1M (+1.8%)
    L2C_PF_MR                     : 28.1->27.4 (-0.68)
    LLC_LOAD_Acc                  : 879.0k->865.4k (-1.5%)
    LLC_LOAD_MR                   : 36.0->36.1 (+0.12)
    LLC_PF_Acc                    : 15.9M->15.8M (-0.2%)
    LLC_PF_MR                     : 50.7->50.8 (+0.05)

[SPEC17_605.mcf_s-472B]
    L2C_LOAD_MR                   : 65.2->65.1 (-0.08)
    L2C_PF_Acc                    : 36.8M->37.3M (+1.2%)
    L2C_PF_MR                     : 59.9->59.9 (+0.03)
    LLC_LOAD_Acc                  : 2.1M->2.1M (-0.9%)
    LLC_LOAD_MR                   : 71.4->71.6 (+0.21)
    LLC_PF_Acc                    : 26.6M->26.7M (+0.2%)
    LLC_PF_MR                     : 71.4->71.5 (+0.05)

[SPEC17_605.mcf_s-484B]
