============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
    L2C_LOAD_Acc                  : 1.7M->1.7M (+1.7%)
    L2C_LOAD_Miss                 : 1.6M->1.6M (+4.0%)
    L2C_PF_Acc                    : 31.5M->31.2M (-0.9%)
    L2C_PF_Miss                   : 29.4M->30.0M (+1.8%)
    LLC_LOAD_Acc                  : 783.1k->802.7k (+2.5%)
    LLC_LOAD_Miss                 : 779.0k->789.5k (+1.3%)
    LLC_PF_Acc                    : 6.2M->13.0M (+108.2%)
    LLC_PF_Miss                   : 6.2M->12.8M (+107.0%)

[ai-ml_llama2.c-stories110M.2]
    IPC                           : 1.6->1.9 (+21.4%)
    L1D_LOAD_Acc                  : 36.9M->36.6M (-0.7%)
    L1D_LOAD_Miss                 : 13.7M->15.5M (+13.2%)
    L1D_PF_Acc                    : 6.2M->6.1M (-0.8%)
    L1D_PF_Miss                   : 6.1M->6.1M (-0.3%)
    L1I_LOAD_Acc                  : 25.9M->25.6M (-1.4%)
    L2C_LOAD_Acc                  : 1.6M->1.7M (+3.9%)
    L2C_LOAD_Miss                 : 1.5M->1.6M (+4.9%)
    L2C_PF_Acc                    : 32.0M->31.4M (-1.9%)
    L2C_PF_Miss                   : 30.1M->30.2M (+0.3%)
    LLC_LOAD_Acc                  : 750.2k->777.9k (+3.7%)
    LLC_LOAD_Miss                 : 746.2k->763.5k (+2.3%)
    LLC_PF_Acc                    : 6.3M->13.0M (+107.5%)
    LLC_PF_Miss                   : 6.2M->12.8M (+106.4%)

[ai-ml_llama2.c-stories110M.3]
    IPC                           : 1.6->1.9 (+21.5%)
    L1D_LOAD_Acc                  : 37.3M->36.9M (-1.0%)
    L1D_LOAD_Miss                 : 14.1M->15.8M (+12.1%)
    L1D_PF_Acc                    : 6.2M->6.1M (-1.7%)
    L1D_PF_Miss                   : 6.1M->6.1M (-1.2%)
    L1I_LOAD_Acc                  : 25.6M->25.2M (-1.4%)
    L1I_LOAD_Miss                 : 169.0->167.0 (-1.2%)
    L2C_LOAD_Acc                  : 1.5M->1.6M (+8.6%)
    L2C_LOAD_Miss                 : 1.4M->1.5M (+9.9%)
    L2C_PF_Acc                    : 31.7M->31.4M (-0.8%)
    L2C_PF_Miss                   : 29.1M->30.3M (+4.0%)
    LLC_LOAD_Acc                  : 767.5k->752.1k (-2.0%)
    LLC_LOAD_Miss                 : 763.1k->740.3k (-3.0%)
    LLC_PF_Acc                    : 6.2M->13.0M (+108.5%)
    LLC_PF_Miss                   : 6.2M->12.8M (+107.4%)

[ai-ml_llama2.c-stories15M.1]
    IPC                           : 1.7->2.2 (+28.9%)
    L1D_LOAD_Acc                  : 36.4M->36.6M (+0.5%)
    L1D_LOAD_Miss                 : 10.6M->8.8M (-17.3%)
    L1D_PF_Acc                    : 6.0M->6.0M (-1.2%)
    L1D_PF_Miss                   : 5.9M->5.8M (-0.4%)
    L1I_LOAD_Acc                  : 17.4M->17.4M (-0.2%)
    L2C_LOAD_Acc                  : 1.2M->1.2M (+0.7%)
    L2C_LOAD_Miss                 : 997.7k->927.8k (-7.0%)
    L2C_PF_Acc                    : 29.1M->26.8M (-8.1%)
    L2C_PF_Miss                   : 24.5M->23.6M (-3.8%)
    LLC_LOAD_Acc                  : 698.9k->745.2k (+6.6%)
    LLC_LOAD_Miss                 : 672.6k->694.8k (+3.3%)
    LLC_PF_Acc                    : 6.0M->12.5M (+107.2%)
    LLC_PF_Miss                   : 5.8M->11.5M (+97.7%)

[ai-ml_llama2.c-stories15M.2]
    IPC                           : 1.7->2.2 (+26.2%)
    L1D_LOAD_Acc                  : 36.8M->36.9M (+0.2%)
    L1D_LOAD_Miss                 : 10.6M->9.3M (-12.4%)
    L1D_PF_Acc                    : 5.9M->5.8M (-1.4%)
    L1D_PF_Miss                   : 5.8M->5.7M (-0.6%)
    L1I_LOAD_Acc                  : 17.7M->17.7M (-0.2%)
    L2C_LOAD_Acc                  : 1.2M->1.3M (+2.2%)
    L2C_LOAD_Miss                 : 1.0M->979.9k (-3.6%)
    L2C_PF_Acc                    : 29.2M->28.2M (-3.4%)
    L2C_PF_Miss                   : 24.6M->24.8M (+0.7%)
    LLC_LOAD_Acc                  : 669.0k->689.3k (+3.0%)
    LLC_PF_Acc                    : 5.9M->12.3M (+107.2%)
    LLC_PF_Miss                   : 5.7M->11.4M (+99.6%)

[ai-ml_llama2.c-stories15M.3]
    IPC                           : 1.8->2.1 (+14.8%)
    L1D_LOAD_Acc                  : 36.8M->36.9M (+0.3%)
    L1D_LOAD_Miss                 : 10.1M->9.7M (-4.1%)
    L1D_PF_Acc                    : 5.9M->5.8M (-0.9%)
    L1D_PF_Miss                   : 5.7M->5.7M (-0.8%)
    L1I_LOAD_Acc                  : 17.7M->17.7M (-0.2%)
    L2C_LOAD_Acc                  : 1.3M->1.3M (+1.6%)
    L2C_LOAD_Miss                 : 1.1M->1.0M (-2.1%)
    L2C_PF_Acc                    : 30.2M->28.7M (-5.0%)
    L2C_PF_Miss                   : 26.5M->24.0M (-9.6%)
    LLC_LOAD_Acc                  : 553.8k->616.0k (+11.2%)
    LLC_LOAD_Miss                 : 530.8k->580.4k (+9.3%)
    LLC_PF_Acc                    : 6.1M->12.4M (+104.5%)
    LLC_PF_Miss                   : 5.8M->11.4M (+95.6%)

[ai-ml_llama2.c-stories42M.1]
    IPC                           : 1.8->2.2 (+24.7%)
    L1D_LOAD_Acc                  : 36.6M->36.3M (-0.8%)
    L1D_LOAD_Miss                 : 12.5M->13.9M (+11.2%)
    L1D_PF_Acc                    : 6.3M->6.2M (-1.6%)
    L1D_PF_Miss                   : 6.2M->6.2M (-1.0%)
    L1I_LOAD_Acc                  : 22.3M->22.2M (-0.2%)
    L2C_LOAD_Acc                  : 1.2M->1.2M (+6.2%)
    L2C_LOAD_Miss                 : 1.0M->1.1M (+5.5%)
    L2C_PF_Acc                    : 32.9M->31.1M (-5.5%)
    L2C_PF_Miss                   : 30.9M->29.4M (-5.0%)
    LLC_LOAD_Acc                  : 490.1k->562.0k (+14.7%)
    LLC_LOAD_Miss                 : 484.3k->532.0k (+9.8%)
    LLC_PF_Acc                    : 6.5M->13.1M (+102.3%)
    LLC_PF_Miss                   : 6.4M->12.7M (+99.8%)

[ai-ml_llama2.c-stories42M.2]
    IPC                           : 1.8->2.2 (+24.2%)
    L1D_LOAD_Acc                  : 37.0M->36.7M (-0.9%)
    L1D_LOAD_Miss                 : 12.5M->14.1M (+12.7%)
    L1D_PF_Acc                    : 6.4M->6.3M (-2.2%)
    L1D_PF_Miss                   : 6.3M->6.2M (-1.8%)
    L1I_LOAD_Acc                  : 23.2M->23.1M (-0.3%)
    L1I_LOAD_Miss                 : 142.0->144.0 (+1.4%)
    L2C_LOAD_Acc                  : 1.1M->1.2M (+11.4%)
    L2C_LOAD_Miss                 : 981.0k->1.1M (+11.3%)
    L2C_PF_Acc                    : 33.0M->31.4M (-4.8%)
    L2C_PF_Miss                   : 31.0M->29.7M (-4.3%)
    LLC_LOAD_Acc                  : 472.8k->537.7k (+13.7%)
    LLC_LOAD_Miss                 : 465.8k->509.3k (+9.3%)
    LLC_PF_Acc                    : 6.5M->13.1M (+101.9%)
    LLC_PF_Miss                   : 6.4M->12.8M (+100.8%)

[ai-ml_llama2.c-stories42M.3]
    IPC                           : 1.8->2.2 (+24.7%)
    L1D_LOAD_Acc                  : 36.8M->36.5M (-0.8%)
    L1D_LOAD_Miss                 : 12.5M->14.1M (+13.0%)
    L1D_PF_Acc                    : 6.4M->6.3M (-2.0%)
    L1D_PF_Miss                   : 6.3M->6.2M (-1.7%)
    L1I_LOAD_Acc                  : 22.2M->22.1M (-0.2%)
    L2C_LOAD_Acc                  : 1.1M->1.2M (+10.4%)
    L2C_LOAD_Miss                 : 997.4k->1.1M (+10.0%)
    L2C_PF_Acc                    : 33.0M->31.4M (-4.8%)
    L2C_PF_Miss                   : 31.1M->29.7M (-4.3%)
    LLC_LOAD_Acc                  : 476.0k->541.7k (+13.8%)
    LLC_LOAD_Miss                 : 469.1k->512.4k (+9.2%)
    LLC_PF_Acc                    : 6.5M->13.1M (+102.1%)
    LLC_PF_Miss                   : 6.4M->12.8M (+101.2%)

[ai-ml_rwkv_trace_1]
    IPC                           : 0.1->0.1 (+9.1%)
    L1D_LOAD_Acc                  : 34.7M->35.3M (+1.8%)
    L1D_LOAD_Miss                 : 32.5M->32.2M (-1.0%)
    L1D_PF_Acc                    : 1.9M->2.7M (+40.8%)
    L1D_PF_Miss                   : 413.2k->681.0k (+64.8%)
    L1I_LOAD_Acc                  : 40.6M->43.5M (+7.3%)
    L2C_LOAD_Acc                  : 32.4M->32.1M (-0.9%)
    L2C_LOAD_Miss                 : 11.6M->7.7M (-33.4%)
    L2C_PF_Acc                    : 103.7M->115.6M (+11.4%)
    L2C_PF_Miss                   : 54.4M->40.4M (-25.7%)
    LLC_LOAD_Acc                  : 4.7M->3.9M (-16.2%)
    LLC_LOAD_Miss                 : 4.7M->2.5M (-45.9%)
    LLC_PF_Acc                    : 28.0M->60.4M (+115.7%)
    LLC_PF_Miss                   : 28.0M->39.2M (+40.1%)

[ai-ml_rwkv_trace_2]
    IPC                           : 0.6->0.7 (+17.2%)
    L1D_LOAD_Acc                  : 54.7M->50.1M (-8.3%)
    L1D_LOAD_Miss                 : 22.3M->23.8M (+6.9%)
    L1D_PF_Acc                    : 11.7M->7.9M (-32.9%)
    L1D_PF_Miss                   : 10.3M->5.2M (-50.0%)
    L1I_LOAD_Acc                  : 36.7M->38.6M (+5.3%)
    L2C_LOAD_Acc                  : 15.8M->19.8M (+24.9%)
    L2C_LOAD_Miss                 : 13.3M->19.5M (+46.4%)
    L2C_PF_Acc                    : 44.4M->79.3M (+78.4%)
    L2C_PF_Miss                   : 38.1M->78.0M (+105.0%)
    LLC_LOAD_Acc                  : 6.9M->7.2M (+4.8%)
    LLC_LOAD_Miss                 : 6.9M->7.0M (+1.4%)
    LLC_PF_Acc                    : 14.5M->34.8M (+140.3%)
    LLC_PF_Miss                   : 14.5M->34.7M (+139.7%)

[ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.1]
    IPC                           : 2.3->2.4 (+4.0%)
    L1D_LOAD_Acc                  : 61.7M->61.5M (-0.4%)
    L1D_LOAD_Miss                 : 46.5M->46.7M (+0.4%)
    L1D_PF_Acc                    : 20.0M->19.3M (-3.8%)
    L1D_PF_Miss                   : 13.4M->12.7M (-5.1%)
    L1I_LOAD_Acc                  : 49.1M->49.4M (+0.7%)
    L2C_LOAD_Acc                  : 40.8M->41.4M (+1.4%)
    L2C_LOAD_Miss                 : 1.8M->2.1M (+15.7%)
    L2C_PF_Acc                    : 23.1M->22.2M (-3.7%)
    L2C_PF_Miss                   : 3.9M->3.3M (-14.6%)
    LLC_LOAD_Acc                  : 1.1M->1.4M (+34.4%)
    LLC_LOAD_Miss                 : 705.8k->977.8k (+38.5%)
    LLC_PF_Acc                    : 1.4M->3.3M (+146.3%)
    LLC_PF_Miss                   : 1.0M->2.4M (+129.3%)

[ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.2]
    IPC                           : 2.6->2.7 (+3.1%)
    L1D_LOAD_Acc                  : 58.6M->58.2M (-0.7%)
    L1D_LOAD_Miss                 : 22.0M->21.9M (-0.2%)
    L1D_PF_Acc                    : 15.6M->15.3M (-2.3%)
    L1D_PF_Miss                   : 10.0M->9.6M (-3.7%)
    L1I_LOAD_Acc                  : 43.9M->44.0M (+0.2%)
    L2C_LOAD_Acc                  : 19.0M->19.3M (+1.5%)
    L2C_LOAD_Miss                 : 964.3k->1.4M (+44.8%)
    L2C_PF_Acc                    : 31.7M->33.8M (+6.6%)
    L2C_PF_Miss                   : 3.2M->3.8M (+19.5%)
    LLC_LOAD_Acc                  : 360.0k->369.1k (+2.5%)
    LLC_LOAD_Miss                 : 349.8k->352.9k (+0.9%)
    LLC_PF_Acc                    : 1.1M->2.6M (+126.5%)
    LLC_PF_Miss                   : 1.1M->2.5M (+126.5%)

[ai-ml_stable-diffusion.cpp-v1-5-pruned-emaonly.2]
    IPC                           : 2.6->2.6 (+3.1%)
    L1D_LOAD_Acc                  : 50.6M->50.5M (-0.2%)
    L1D_LOAD_Miss                 : 25.5M->25.7M (+0.4%)
    L1D_PF_Acc                    : 13.5M->13.2M (-2.3%)
    L1D_PF_Miss                   : 9.3M->9.0M (-3.7%)
    L1I_LOAD_Acc                  : 39.6M->39.7M (+0.2%)
    L2C_LOAD_Acc                  : 22.0M->22.3M (+1.4%)
    L2C_LOAD_Miss                 : 773.2k->934.7k (+20.9%)
    L2C_PF_Acc                    : 19.6M->18.3M (-6.7%)
    L2C_PF_Miss                   : 1.6M->1.2M (-28.8%)
    LLC_LOAD_Acc                  : 523.7k->687.4k (+31.3%)
    LLC_LOAD_Miss                 : 280.5k->341.5k (+21.8%)
    LLC_PF_Acc                    : 745.3k->1.8M (+143.2%)
    LLC_PF_Miss                   : 470.1k->1.0M (+120.3%)

[ai-ml_stable-diffusion.cpp-v2-1_768-nonema-pruned.1]
    IPC                           : 1.8->1.8 (+0.6%)
    L1D_LOAD_Miss                 : 31.5M->31.6M (+0.3%)
    L1D_PF_Acc                    : 17.2M->17.1M (-0.9%)
    L1D_PF_Miss                   : 7.0M->6.8M (-3.1%)
    L2C_LOAD_Acc                  : 29.3M->29.5M (+0.5%)
    L2C_LOAD_Miss                 : 1.6M->1.9M (+13.3%)
    L2C_PF_Acc                    : 30.8M->30.1M (-2.4%)
    L2C_PF_Miss                   : 2.8M->2.6M (-7.2%)
    LLC_LOAD_Acc                  : 582.6k->613.5k (+5.3%)
    LLC_LOAD_Miss                 : 397.3k->487.4k (+22.7%)
    LLC_PF_Acc                    : 1.5M->3.5M (+131.1%)
    LLC_PF_Miss                   : 1.1M->3.0M (+160.7%)

[ai-ml_stable-diffusion.cpp-v2-1_768-nonema-pruned.2]
    IPC                           : 2.5->2.6 (+2.8%)
    L1D_LOAD_Acc                  : 60.6M->60.1M (-0.7%)
    L1D_LOAD_Miss                 : 23.6M->23.6M (-0.2%)
    L1D_PF_Acc                    : 17.4M->16.8M (-3.8%)
    L1D_PF_Miss                   : 8.6M->8.2M (-5.0%)
    L1I_LOAD_Acc                  : 46.9M->47.0M (+0.2%)
    L2C_LOAD_Acc                  : 20.8M->21.1M (+1.6%)
    L2C_LOAD_Miss                 : 1.1M->1.4M (+36.7%)
    L2C_PF_Acc                    : 32.4M->31.9M (-1.5%)
    L2C_PF_Miss                   : 2.9M->4.0M (+35.3%)
    LLC_LOAD_Acc                  : 429.5k->287.4k (-33.1%)
    LLC_LOAD_Miss                 : 386.3k->236.5k (-38.8%)
    LLC_PF_Acc                    : 1.1M->2.8M (+146.4%)
    LLC_PF_Miss                   : 1.0M->2.6M (+151.8%)

[ai-ml_stable-diffusion.cpp-v2-1_768-nonema-pruned.3]
    IPC                           : 2.6->2.7 (+2.7%)
    L1D_LOAD_Acc                  : 58.5M->58.2M (-0.6%)
    L1D_LOAD_Miss                 : 21.9M->21.9M (+0.1%)
    L1D_PF_Acc                    : 15.6M->15.2M (-2.6%)
    L1D_PF_Miss                   : 10.0M->9.5M (-4.8%)
    L2C_LOAD_Acc                  : 19.0M->19.3M (+2.0%)
    L2C_LOAD_Miss                 : 968.0k->1.4M (+44.7%)
    L2C_PF_Acc                    : 32.9M->33.2M (+1.1%)
    L2C_PF_Miss                   : 2.7M->3.5M (+32.4%)
    LLC_LOAD_Acc                  : 500.4k->431.1k (-13.8%)
    LLC_LOAD_Miss                 : 489.4k->414.2k (-15.4%)
    LLC_PF_Acc                    : 1.0M->2.5M (+151.9%)
    LLC_PF_Miss                   : 974.0k->2.5M (+152.6%)

[ai-ml_vit.cpp-base-ggml-model-f16.gguf.armadillo.1]
    IPC                           : 3.3->3.4 (+3.3%)
    L1D_LOAD_Miss                 : 5.6M->5.7M (+1.5%)
    L1D_PF_Miss                   : 7.8M->7.8M (+0.1%)
    L1I_LOAD_Miss                 : 97.0->98.0 (+1.0%)
    L2C_LOAD_Acc                  : 2.7M->2.7M (+0.6%)
    L2C_LOAD_Miss                 : 232.2k->255.5k (+10.0%)
    L2C_PF_Acc                    : 29.4M->28.9M (-1.4%)
    L2C_PF_Miss                   : 3.3M->2.8M (-15.2%)
    LLC_LOAD_Acc                  : 114.7k->145.8k (+27.1%)
    LLC_LOAD_Miss                 : 81.8k->91.0k (+11.3%)
    LLC_PF_Acc                    : 772.7k->1.6M (+106.7%)
    LLC_PF_Miss                   : 613.3k->1.1M (+78.2%)

[ai-ml_vit.cpp-large-ggml-model-f16.gguf.armadillo.1]
    IPC                           : 3.4->3.5 (+3.3%)
    L1D_LOAD_Acc                  : 48.6M->48.6M (-0.2%)
    L1D_LOAD_Miss                 : 3.4M->3.5M (+2.7%)
    L1D_PF_Acc                    : 4.8M->4.7M (-0.8%)
    L1D_PF_Miss                   : 4.2M->4.2M (-0.9%)
    L2C_LOAD_Acc                  : 1.6M->1.6M (+3.1%)
    L2C_LOAD_Miss                 : 207.6k->256.7k (+23.6%)
    L2C_PF_Acc                    : 15.6M->15.1M (-3.2%)
    L2C_PF_Miss                   : 2.0M->1.9M (-2.3%)
    LLC_LOAD_Acc                  : 133.4k->159.5k (+19.6%)
    LLC_LOAD_Miss                 : 117.8k->134.0k (+13.7%)
    LLC_PF_Acc                    : 707.4k->1.5M (+111.0%)
    LLC_PF_Miss                   : 607.7k->1.2M (+98.5%)

[ai-ml_whisper_trace_1]
    IPC                           : 2.9->3.0 (+2.8%)
    L1D_LOAD_Acc                  : 52.5M->52.4M (-0.2%)
    L1D_LOAD_Miss                 : 3.7M->3.6M (-1.3%)
    L1D_PF_Acc                    : 10.4M->10.3M (-0.8%)
    L1D_PF_Miss                   : 1.6M->1.5M (-7.3%)
    L2C_LOAD_Acc                  : 3.0M->3.1M (+3.6%)
    L2C_LOAD_Miss                 : 893.5k->1.0M (+13.5%)
    L2C_PF_Acc                    : 13.0M->12.3M (-5.4%)
    L2C_PF_Miss                   : 5.1M->4.6M (-10.4%)
    LLC_LOAD_Acc                  : 273.8k->397.9k (+45.3%)
    LLC_LOAD_Miss                 : 209.3k->287.6k (+37.4%)
    LLC_PF_Acc                    : 1.0M->2.2M (+110.2%)
    LLC_PF_Miss                   : 910.2k->1.9M (+107.7%)

[ai-ml_whisper_trace_2]
    IPC                           : 2.9->3.0 (+2.4%)
    L1D_LOAD_Acc                  : 52.3M->52.1M (-0.3%)
    L1D_LOAD_Miss                 : 3.4M->3.4M (-1.0%)
    L1D_PF_Acc                    : 11.4M->11.3M (-1.1%)
    L1D_PF_Miss                   : 1.7M->1.6M (-9.9%)
    L2C_LOAD_Acc                  : 2.7M->2.9M (+5.2%)
    L2C_LOAD_Miss                 : 846.0k->1.0M (+20.3%)
    L2C_PF_Acc                    : 12.2M->11.6M (-4.9%)
    L2C_PF_Miss                   : 4.9M->4.6M (-6.8%)
    LLC_LOAD_Acc                  : 290.7k->396.4k (+36.4%)
    LLC_LOAD_Miss                 : 216.9k->284.0k (+30.9%)
    LLC_PF_Acc                    : 1.0M->2.2M (+113.8%)
    LLC_PF_Miss                   : 865.1k->1.9M (+118.9%)

[ai-ml_whisper_trace_3]
    IPC                           : 2.9->3.0 (+2.1%)
    L1D_LOAD_Acc                  : 52.4M->52.3M (-0.2%)
    L1D_LOAD_Miss                 : 3.5M->3.4M (-1.0%)
    L1D_PF_Acc                    : 10.2M->10.1M (-1.0%)
    L1D_PF_Miss                   : 1.6M->1.5M (-9.3%)
    L2C_LOAD_Acc                  : 2.8M->2.9M (+4.9%)
    L2C_LOAD_Miss                 : 858.8k->1.0M (+18.2%)
    L2C_PF_Acc                    : 12.8M->12.2M (-4.3%)
    L2C_PF_Miss                   : 5.0M->4.6M (-7.2%)
    LLC_LOAD_Acc                  : 286.6k->390.9k (+36.4%)
    LLC_LOAD_Miss                 : 214.7k->282.8k (+31.7%)
    LLC_PF_Acc                    : 1.0M->2.2M (+113.5%)
    LLC_PF_Miss                   : 873.6k->1.9M (+117.5%)

[gtraces_v2_arizona_0000]
    IPC                           : 1.7->1.7 (+1.2%)
    L1D_LOAD_Miss                 : 552.8k->553.7k (+0.2%)
    L1D_PF_Acc                    : 753.6k->751.3k (-0.3%)
    L1D_PF_Miss                   : 447.1k->443.9k (-0.7%)
    L1I_LOAD_Miss                 : 52.5k->52.8k (+0.6%)
    L2C_LOAD_Miss                 : 219.4k->183.5k (-16.4%)
    L2C_PF_Acc                    : 3.7M->4.0M (+7.4%)
    L2C_PF_Miss                   : 986.8k->1.0M (+1.8%)
    LLC_LOAD_Acc                  : 102.6k->112.0k (+9.1%)
    LLC_LOAD_Miss                 : 90.4k->82.8k (-8.4%)
    LLC_PF_Acc                    : 506.2k->968.2k (+91.3%)
    LLC_PF_Miss                   : 456.9k->680.3k (+48.9%)

[gtraces_v2_arizona_0001]
    IPC                           : 1.7->1.7 (+0.6%)
    L1D_PF_Acc                    : 797.5k->801.9k (+0.6%)
    L1D_PF_Miss                   : 476.5k->480.8k (+0.9%)
    L1I_LOAD_Miss                 : 54.7k->54.4k (-0.5%)
    L2C_LOAD_Acc                  : 566.0k->564.2k (-0.3%)
    L2C_LOAD_Miss                 : 290.1k->246.7k (-15.0%)
    L2C_PF_Acc                    : 4.4M->4.4M (-1.1%)
    L2C_PF_Miss                   : 1.4M->1.1M (-20.7%)
    LLC_LOAD_Acc                  : 128.0k->143.3k (+12.0%)
    LLC_LOAD_Miss                 : 104.2k->102.6k (-1.5%)
    LLC_PF_Acc                    : 470.1k->910.2k (+93.6%)
    LLC_PF_Miss                   : 402.5k->643.9k (+60.0%)

[gtraces_v2_arizona_0002]
    L1D_LOAD_Acc                  : 24.2M->24.3M (+0.5%)
    L1D_LOAD_Miss                 : 693.7k->675.1k (-2.7%)
    L1D_PF_Acc                    : 992.6k->993.8k (+0.1%)
    L1I_LOAD_Miss                 : 214.3k->213.6k (-0.3%)
    L2C_LOAD_Acc                  : 623.7k->619.9k (-0.6%)
    L2C_PF_Acc                    : 4.4M->4.6M (+4.7%)
    L2C_PF_Miss                   : 1.5M->1.2M (-19.4%)
    LLC_LOAD_Acc                  : 232.6k->237.8k (+2.2%)
    LLC_LOAD_Miss                 : 176.8k->168.7k (-4.6%)
    LLC_PF_Acc                    : 743.7k->1.4M (+93.1%)
    LLC_PF_Miss                   : 662.4k->993.5k (+50.0%)

[gtraces_v2_charlie_0000]
    IPC                           : 1.4->1.4 (+1.5%)
    L1D_LOAD_Miss                 : 585.1k->574.4k (-1.8%)
    L1D_PF_Acc                    : 957.1k->958.1k (+0.1%)
    L1D_PF_Miss                   : 636.2k->626.5k (-1.5%)
    L1I_LOAD_Miss                 : 779.4k->786.2k (+0.9%)
    L2C_LOAD_Acc                  : 953.2k->958.9k (+0.6%)
    L2C_LOAD_Miss                 : 147.5k->145.6k (-1.2%)
    L2C_PF_Acc                    : 5.7M->5.6M (-1.2%)
    L2C_PF_Miss                   : 1.4M->1.2M (-14.9%)
    LLC_LOAD_Acc                  : 125.4k->126.4k (+0.8%)
    LLC_LOAD_Miss                 : 117.7k->111.8k (-5.0%)
    LLC_PF_Acc                    : 874.6k->1.5M (+68.2%)
    LLC_PF_Miss                   : 862.2k->1.1M (+28.5%)

[gtraces_v2_charlie_0001]
    IPC                           : 1.3->1.3 (+1.6%)
    L1D_LOAD_Miss                 : 960.2k->937.7k (-2.3%)
    L1D_PF_Acc                    : 1.5M->1.5M (-0.2%)
    L1D_PF_Miss                   : 1.1M->1.0M (-1.6%)
    L1I_LOAD_Miss                 : 1.3M->1.3M (+0.9%)
    L2C_LOAD_Acc                  : 1.6M->1.6M (+0.5%)
    L2C_LOAD_Miss                 : 175.5k->170.7k (-2.7%)
    L2C_PF_Acc                    : 9.8M->9.8M (-0.3%)
    L2C_PF_Miss                   : 2.2M->1.9M (-15.2%)
    LLC_LOAD_Acc                  : 144.9k->145.3k (+0.2%)
    LLC_LOAD_Miss                 : 134.4k->124.6k (-7.3%)
    LLC_PF_Acc                    : 1.2M->2.0M (+68.1%)
    LLC_PF_Miss                   : 1.2M->1.5M (+27.2%)

[gtraces_v2_charlie_0002]
    IPC                           : 0.9->0.9 (+1.2%)
    L1D_LOAD_Miss                 : 1.7M->1.7M (-1.3%)
    L1D_PF_Miss                   : 1.2M->1.2M (-0.9%)
    L1I_LOAD_Miss                 : 1.4M->1.5M (+1.4%)
    L2C_LOAD_Acc                  : 2.1M->2.2M (+0.6%)
    L2C_LOAD_Miss                 : 512.7k->507.9k (-0.9%)
    L2C_PF_Acc                    : 10.8M->10.9M (+0.8%)
    L2C_PF_Miss                   : 3.2M->2.9M (-9.9%)
    LLC_LOAD_Acc                  : 459.3k->460.2k (+0.2%)
    LLC_LOAD_Miss                 : 396.2k->388.8k (-1.9%)
    LLC_PF_Acc                    : 1.8M->3.1M (+68.8%)
    LLC_PF_Miss                   : 1.8M->2.5M (+39.2%)

[gtraces_v2_charlie_0003]
    IPC                           : 0.8->0.8 (+2.6%)
    L1D_PF_Acc                    : 2.7M->2.7M (-0.3%)
    L1D_PF_Miss                   : 1.8M->1.8M (-0.2%)
    L1I_LOAD_Miss                 : 846.7k->848.0k (+0.2%)
    L2C_LOAD_Miss                 : 801.6k->792.2k (-1.2%)
    L2C_PF_Miss                   : 3.3M->3.1M (-5.2%)
    LLC_LOAD_Acc                  : 700.8k->715.1k (+2.0%)
    LLC_LOAD_Miss                 : 603.6k->574.1k (-4.9%)
    LLC_PF_Acc                    : 2.0M->3.6M (+81.4%)
    LLC_PF_Miss                   : 1.9M->3.0M (+60.1%)

[gtraces_v2_charlie_0004]
    L1D_LOAD_Miss                 : 1.3M->1.3M (-0.5%)
    L1D_PF_Miss                   : 788.8k->787.5k (-0.2%)
    L1I_LOAD_Miss                 : 945.3k->936.4k (-0.9%)
    L2C_LOAD_Acc                  : 1.7M->1.7M (-0.3%)
    L2C_LOAD_Miss                 : 455.0k->449.8k (-1.1%)
    L2C_PF_Acc                    : 6.6M->6.7M (+1.7%)
    L2C_PF_Miss                   : 2.2M->2.1M (-4.3%)
    LLC_LOAD_Acc                  : 405.5k->403.5k (-0.5%)
    LLC_LOAD_Miss                 : 368.0k->345.1k (-6.2%)
    LLC_PF_Acc                    : 1.4M->2.3M (+68.3%)
    LLC_PF_Miss                   : 1.3M->1.9M (+49.2%)

[gtraces_v2_merced_0000]
    IPC                           : 0.8->0.8 (-1.3%)
    L1D_LOAD_Acc                  : 33.0M->33.1M (+0.2%)
    L1D_LOAD_Miss                 : 2.6M->2.5M (-0.9%)
    L1D_PF_Acc                    : 3.4M->3.4M (-0.3%)
    L1D_PF_Miss                   : 1.1M->1.1M (-0.3%)
    L1I_LOAD_Miss                 : 1.1M->1.1M (-0.2%)
    L2C_LOAD_Acc                  : 2.5M->2.5M (-0.2%)
    L2C_LOAD_Miss                 : 660.8k->651.4k (-1.4%)
    L2C_PF_Acc                    : 9.4M->9.6M (+2.4%)
    L2C_PF_Miss                   : 3.0M->2.9M (-5.1%)
    LLC_LOAD_Acc                  : 570.8k->564.8k (-1.0%)
    LLC_LOAD_Miss                 : 477.3k->472.6k (-1.0%)
    LLC_PF_Acc                    : 1.7M->2.7M (+59.0%)
    LLC_PF_Miss                   : 1.5M->2.2M (+44.8%)

[gtraces_v2_merced_0001]
    IPC                           : 0.6->0.6 (-1.7%)
    L1D_LOAD_Miss                 : 3.1M->3.1M (-0.3%)
    L1D_PF_Acc                    : 2.8M->2.8M (+0.3%)
    L1D_PF_Miss                   : 1.6M->1.6M (+0.2%)
