================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
================================================================================================================================================================
Trace Name                          |     Base |      Exp |  Speedup |     Diff%
gtraces_v2_tahoe_0003               |             - / -              | 2.0M->0 (-100.0%) / 55.3->0.0 (-55.29) | 13.8M->11.2M (-18.7%) / 36.6->33.6 (-3.02) | 4.4M->3.2M (-28.1%) / 76.7->74.5 (-2.23)
gtraces_v2_tahoe_0004               |             - / -              | 1.5M->0 (-100.0%) / 57.2->0.0 (-57.23) | 9.5M->7.6M (-20.2%) / 38.9->35.6 (-3.29) | 3.2M->2.4M (-25.4%) / 80.8->78.7 (-2.09)
gtraces_v2_tango_0000               |             - / -              | 2.0M->0 (-100.0%) / 47.9->0.0 (-47.86) | 15.1M->12.7M (-15.9%) / 20.8->15.7 (-5.17) | 3.4M->2.1M (-37.2%) / 73.0->69.2 (-3.81)
gtraces_v2_tango_0001               |             - / -              | 1.6M->0 (-100.0%) / 51.5->0.0 (-51.53) | 10.7M->8.5M (-20.6%) / 24.6->19.9 (-4.68) | 2.9M->2.0M (-32.5%) / 81.7->80.0 (-1.68)
gtraces_v2_tango_0002               |             - / -              | 2.1M->0 (-100.0%) / 49.1->0.0 (-49.15) | 15.3M->12.8M (-16.6%) / 20.2->14.9 (-5.24) | 3.4M->2.1M (-39.1%) / 73.2->69.5 (-3.76)
gtraces_v2_tango_0003               |             - / -              | 1.9M->0 (-100.0%) / 49.0->0.0 (-49.03) | 14.5M->12.1M (-16.1%) / 24.1->18.4 (-5.62) | 3.8M->2.4M (-35.3%) / 72.9->69.0 (-3.95)
gtraces_v2_tango_0004               |             - / -              | 1.8M->0 (-100.0%) / 48.9->0.0 (-48.88) | 13.0M->10.8M (-17.0%) / 24.1->18.3 (-5.75) | 3.4M->2.2M (-36.6%) / 74.6->73.0 (-1.63)
gtraces_v2_yankee_0000              |             - / -              | 2.2M->0 (-100.0%) / 60.5->0.0 (-60.45) | 16.4M->13.0M (-20.5%) / 33.4->31.9 (-1.44) | 4.6M->3.4M (-26.9%) / 68.8->64.4 (-4.46)
gtraces_v2_yankee_0001              |             - / -              | 2.2M->0 (-100.0%) / 60.2->0.0 (-60.23) | 15.8M->12.4M (-21.4%) / 33.4->32.1 (-1.26) | 4.6M->3.4M (-26.9%) / 68.5->63.4 (-5.16)
gtraces_v2_yankee_0002              |             - / -              | 2.0M->0 (-100.0%) / 56.5->0.0 (-56.53) | 12.7M->10.1M (-20.2%) / 31.9->30.2 (-1.71) | 3.5M->2.6M (-26.8%) / 68.3->61.9 (-6.45)
gtraces_v2_yankee_0003              |             - / -              | 2.2M->0 (-100.0%) / 60.5->0.0 (-60.53) | 16.2M->12.9M (-20.4%) / 33.2->31.6 (-1.61) | 4.6M->3.4M (-27.2%) / 67.3->60.0 (-7.32)
gtraces_v2_yankee_0004              |             - / -              | 2.3M->0 (-100.0%) / 60.8->0.0 (-60.80) | 16.3M->12.9M (-20.8%) / 33.3->31.8 (-1.53) | 4.7M->3.4M (-26.5%) / 68.0->60.6 (-7.33)


================================================================================================================================================================
4. RAW DATA LIST (Significant Changes)
================================================================================================================================================================
[Graph_GAP_bc-0]
    L1D_LOAD_Acc                  : 50.6M->50.8M (+0.4%)
    L1D_LOAD_MR                   : 33.8->36.9 (+3.16)
    L1D_PF_Acc                    : 6.3M->0 (-100.0%)
    L1D_PF_MR                     : 93.1->0.0 (-93.06)
    L1I_LOAD_Acc                  : 75.1k->74.5k (-0.9%)
    L2C_LOAD_Acc                  : 16.6M->17.6M (+5.9%)
    L2C_LOAD_MR                   : 59.0->55.1 (-3.94)
    L2C_PF_Acc                    : 42.3M->25.1M (-40.7%)
    L2C_PF_MR                     : 61.7->56.6 (-5.09)
    LLC_LOAD_Acc                  : 9.6M->9.5M (-0.3%)
    LLC_LOAD_MR                   : 58.3->59.9 (+1.56)
    LLC_PF_Acc                    : 50.4M->31.7M (-37.1%)
    LLC_PF_MR                     : 60.9->61.8 (+0.87)

[Graph_GAP_bc-12]
    L1D_LOAD_Acc                  : 53.2M->53.4M (+0.5%)
    L1D_LOAD_MR                   : 31.2->33.5 (+2.35)
    L1D_PF_Acc                    : 7.5M->0 (-100.0%)
    L1D_PF_MR                     : 92.9->0.0 (-92.86)
    L1I_LOAD_Acc                  : 458.4k->457.8k (-0.1%)
    L2C_LOAD_Acc                  : 16.2M->17.2M (+6.6%)
    L2C_LOAD_MR                   : 62.8->58.5 (-4.27)
    L2C_PF_Acc                    : 46.1M->25.9M (-43.9%)
    L2C_PF_MR                     : 66.8->60.9 (-5.87)
    LLC_LOAD_Acc                  : 9.8M->9.8M (+0.5%)
    LLC_LOAD_MR                   : 58.8->60.0 (+1.16)
    LLC_PF_Acc                    : 57.5M->34.3M (-40.4%)
    LLC_PF_MR                     : 62.9->63.2 (+0.31)

[Graph_GAP_bfs-10]
    IPC                           : 0.7->0.6 (-12.3%)
    L1D_LOAD_MR                   : 7.7->17.4 (+9.65)
    L1D_PF_Acc                    : 4.6M->0 (-100.0%)
    L1D_PF_MR                     : 80.3->0.0 (-80.28)
    L2C_LOAD_Acc                  : 2.7M->5.1M (+85.0%)
    L2C_LOAD_MR                   : 16.3->13.2 (-3.06)
    L2C_PF_Acc                    : 24.3M->20.7M (-15.1%)
    L2C_PF_MR                     : 21.9->20.1 (-1.87)
    LLC_LOAD_Acc                  : 418.4k->594.9k (+42.2%)
    LLC_LOAD_MR                   : 69.6->66.1 (-3.50)
    LLC_PF_Acc                    : 9.8M->7.8M (-20.5%)
    LLC_PF_MR                     : 69.8->68.9 (-0.88)

[Graph_GAP_bfs-14]
    IPC                           : 0.8->0.7 (-10.3%)
    L1D_LOAD_MR                   : 6.3->17.5 (+11.11)
    L1D_PF_Acc                    : 4.2M->0 (-100.0%)
    L1D_PF_MR                     : 82.7->0.0 (-82.72)
    L2C_LOAD_Acc                  : 2.2M->4.6M (+108.2%)
    L2C_LOAD_MR                   : 20.2->16.0 (-4.20)
    L2C_PF_Acc                    : 26.0M->15.0M (-42.2%)
    L2C_PF_MR                     : 21.8->27.2 (+5.41)
    LLC_LOAD_Acc                  : 405.8k->650.7k (+60.4%)
    LLC_LOAD_MR                   : 67.4->55.8 (-11.64)
    LLC_PF_Acc                    : 9.1M->7.5M (-16.9%)
    LLC_PF_MR                     : 69.0->68.4 (-0.61)

[Graph_GAP_cc-13]
    IPC                           : 0.4->0.4 (-2.6%)
    L1D_LOAD_Acc                  : 53.0M->53.4M (+0.7%)
    L1D_LOAD_MR                   : 27.9->31.2 (+3.39)
    L1D_PF_Acc                    : 4.6M->0 (-100.0%)
    L1D_PF_MR                     : 73.7->0.0 (-73.68)
    L1I_LOAD_Acc                  : 2.0M->2.0M (+1.6%)
    L2C_LOAD_Acc                  : 14.3M->15.3M (+6.5%)
    L2C_LOAD_MR                   : 33.4->30.6 (-2.79)
    L2C_PF_Acc                    : 29.3M->21.0M (-28.3%)
    L2C_PF_MR                     : 35.6->33.8 (-1.82)
    LLC_LOAD_Acc                  : 4.7M->4.6M (-2.3%)
    LLC_LOAD_MR                   : 36.7->40.7 (+4.00)
    LLC_PF_Acc                    : 22.2M->16.8M (-24.6%)
    LLC_PF_MR                     : 38.8->42.0 (+3.24)

[Graph_GAP_cc-14]
    IPC                           : 0.4->0.4 (-2.3%)
    L1D_LOAD_Acc                  : 51.6M->52.0M (+0.7%)
    L1D_LOAD_MR                   : 28.0->31.4 (+3.35)
    L1D_PF_Acc                    : 4.7M->0 (-100.0%)
    L1D_PF_MR                     : 69.4->0.0 (-69.39)
    L1I_LOAD_Acc                  : 2.1M->2.1M (+1.3%)
    L2C_LOAD_Acc                  : 14.0M->14.9M (+6.5%)
    L2C_LOAD_MR                   : 33.9->30.8 (-3.13)
    L2C_PF_Acc                    : 27.4M->21.2M (-22.7%)
    L2C_PF_MR                     : 36.9->33.4 (-3.43)
    LLC_LOAD_Acc                  : 4.7M->4.5M (-3.1%)
    LLC_LOAD_MR                   : 36.6->40.6 (+4.01)
    LLC_PF_Acc                    : 21.6M->16.8M (-22.2%)
    LLC_PF_MR                     : 38.9->41.8 (+2.89)

[Graph_GAP_cc-5]
    IPC                           : 0.5->0.5 (-4.0%)
    L1D_LOAD_Acc                  : 50.5M->50.9M (+0.9%)
    L1D_LOAD_MR                   : 28.2->31.8 (+3.52)
    L1D_PF_Acc                    : 4.7M->0 (-100.0%)
    L1D_PF_MR                     : 66.1->0.0 (-66.10)
    L1I_LOAD_Acc                  : 2.4M->2.5M (+1.3%)
    L2C_LOAD_Acc                  : 13.7M->14.6M (+6.7%)
    L2C_LOAD_MR                   : 33.5->30.6 (-2.92)
    L2C_PF_Acc                    : 26.8M->21.0M (-21.7%)
    L2C_PF_MR                     : 35.4->33.1 (-2.30)
    LLC_LOAD_Acc                  : 4.6M->4.4M (-2.5%)
    LLC_LOAD_MR                   : 36.9->40.8 (+3.81)
    LLC_PF_Acc                    : 20.4M->16.4M (-19.9%)
    LLC_PF_MR                     : 39.2->41.9 (+2.70)

[Graph_GAP_sssp-10]
    IPC                           : 0.7->0.6 (-1.5%)
    L1D_LOAD_Acc                  : 49.0M->49.8M (+1.5%)
    L1D_LOAD_MR                   : 19.8->24.0 (+4.19)
    L1D_PF_Acc                    : 4.2M->0 (-100.0%)
    L1D_PF_MR                     : 89.9->0.0 (-89.87)
    L2C_LOAD_Acc                  : 9.1M->10.4M (+14.3%)
    L2C_LOAD_MR                   : 42.2->36.1 (-6.11)
    L2C_PF_Acc                    : 26.6M->19.5M (-26.8%)
    L2C_PF_MR                     : 43.0->40.0 (-3.09)
    LLC_LOAD_Acc                  : 3.7M->3.6M (-2.5%)
    LLC_LOAD_MR                   : 39.9->46.0 (+6.14)
    LLC_PF_Acc                    : 22.0M->16.0M (-27.3%)
    LLC_PF_MR                     : 43.1->48.0 (+4.89)

[Graph_GAP_sssp-14]
    IPC                           : 0.7->0.6 (-1.5%)
    L1D_LOAD_Acc                  : 49.4M->50.3M (+1.7%)
    L1D_LOAD_MR                   : 19.6->23.8 (+4.23)
    L1D_PF_Acc                    : 4.4M->0 (-100.0%)
    L1D_PF_MR                     : 87.8->0.0 (-87.76)
    L2C_LOAD_Acc                  : 9.0M->10.4M (+14.7%)
    L2C_LOAD_MR                   : 42.8->36.6 (-6.12)
    L2C_PF_Acc                    : 27.3M->19.8M (-27.4%)
    L2C_PF_MR                     : 44.0->41.0 (-2.96)
    LLC_LOAD_Acc                  : 3.7M->3.7M (-1.9%)
    LLC_LOAD_MR                   : 39.3->45.4 (+6.15)
    LLC_PF_Acc                    : 22.5M->16.5M (-26.9%)
    LLC_PF_MR                     : 42.8->47.5 (+4.77)

[Graph_GMS_gms.k_clique_count_set_based.soc-pokec-relationships.slice-4]
    IPC                           : 2.2->2.3 (+0.4%)
    L1D_LOAD_Acc                  : 24.4M->24.1M (-1.2%)
    L1D_LOAD_MR                   : 4.2->4.6 (+0.45)
    L1D_PF_Acc                    : 304.1k->0 (-100.0%)
    L1D_PF_MR                     : 60.6->0.0 (-60.61)
    L1I_LOAD_Acc                  : 18.9M->18.9M (-0.3%)
    L2C_LOAD_Acc                  : 383.0k->524.7k (+37.0%)
    L2C_LOAD_MR                   : 36.2->20.9 (-15.39)
    L2C_PF_Acc                    : 2.1M->2.1M (+3.8%)
    L2C_PF_MR                     : 53.9->46.1 (-7.75)
    LLC_LOAD_Acc                  : 54.0k->34.4k (-36.3%)
    LLC_LOAD_MR                   : 82.3->99.8 (+17.56)
    LLC_PF_Acc                    : 977.3k->996.9k (+2.0%)
    LLC_PF_MR                     : 74.3->79.1 (+4.78)

[Graph_GMS_gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367]
    L1D_LOAD_Acc                  : 39.1M->39.2M (+0.4%)
    L1D_LOAD_MR                   : 11.3->12.9 (+1.59)
    L1D_PF_Acc                    : 1.4M->0 (-100.0%)
    L1D_PF_MR                     : 40.5->0.0 (-40.52)
    L2C_LOAD_Acc                  : 3.6M->3.9M (+6.4%)
    L2C_LOAD_MR                   : 26.2->24.6 (-1.58)
    L2C_PF_Acc                    : 4.7M->3.9M (-16.2%)
    L2C_PF_MR                     : 25.8->26.3 (+0.52)
    LLC_LOAD_Acc                  : 940.5k->933.1k (-0.8%)
    LLC_LOAD_MR                   : 63.3->63.7 (+0.42)
    LLC_PF_Acc                    : 2.6M->2.3M (-9.4%)
    LLC_PF_MR                     : 63.0->62.3 (-0.69)

[Graph_GMS_gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80]
    L1D_LOAD_Acc                  : 37.9M->38.0M (+0.4%)
    L1D_LOAD_MR                   : 12.7->14.4 (+1.74)
    L1D_PF_Acc                    : 1.8M->0 (-100.0%)
    L1D_PF_MR                     : 38.4->0.0 (-38.38)
    L1I_LOAD_Acc                  : 17.1M->17.2M (+0.1%)
    L2C_LOAD_Acc                  : 3.8M->4.1M (+7.1%)
    L2C_LOAD_MR                   : 31.5->29.4 (-2.11)
    L2C_PF_Acc                    : 5.4M->4.4M (-18.3%)
    L2C_PF_MR                     : 30.1->30.5 (+0.41)
    LLC_LOAD_Acc                  : 1.2M->1.2M (-1.0%)
    LLC_LOAD_MR                   : 66.1->66.0 (-0.12)
    LLC_PF_Acc                    : 3.4M->3.0M (-10.9%)
    LLC_PF_MR                     : 65.4->64.5 (-0.92)

[Graph_GMS_gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236]
    L1D_LOAD_Acc                  : 45.6M->45.6M (+0.1%)
    L1D_LOAD_MR                   : 4.1->4.7 (+0.55)
    L1D_PF_Acc                    : 276.1k->0 (-100.0%)
    L1D_PF_MR                     : 70.1->0.0 (-70.12)
    L2C_LOAD_Acc                  : 1.5M->1.6M (+4.6%)
    L2C_LOAD_MR                   : 39.2->37.5 (-1.69)
    L2C_PF_Acc                    : 1.9M->1.7M (-13.9%)
    L2C_PF_MR                     : 42.4->42.5 (+0.10)
    LLC_LOAD_Acc                  : 589.7k->580.3k (-1.6%)
    LLC_LOAD_MR                   : 55.0->56.3 (+1.23)
    LLC_PF_Acc                    : 1.8M->1.6M (-8.6%)
    LLC_PF_MR                     : 55.8->55.4 (-0.42)

[Graph_GMS_gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248]
    L1D_LOAD_Acc                  : 45.6M->45.7M (+0.2%)
    L1D_LOAD_MR                   : 6.2->6.9 (+0.74)
    L1D_PF_Acc                    : 350.6k->0 (-100.0%)
    L1D_PF_MR                     : 77.6->0.0 (-77.59)
    L1I_LOAD_Acc                  : 1.5M->1.5M (-0.2%)
    L2C_LOAD_Acc                  : 2.2M->2.3M (+4.2%)
    L2C_LOAD_MR                   : 42.8->41.4 (-1.41)
    L2C_PF_Acc                    : 2.8M->2.4M (-14.9%)
    L2C_PF_MR                     : 46.4->46.3 (-0.09)
    LLC_LOAD_Acc                  : 923.9k->914.2k (-1.0%)
    LLC_LOAD_MR                   : 50.8->51.8 (+0.99)
    LLC_PF_Acc                    : 2.7M->2.5M (-9.1%)
    LLC_PF_MR                     : 52.5->51.3 (-1.19)

[Graph_GMS_gms.k_clique_list_danisch_serial.soc-pokec-relationships.slice-4]
    IPC                           : 2.2->2.2 (-0.4%)
    L1D_LOAD_Acc                  : 24.4M->24.2M (-0.9%)
    L1D_LOAD_MR                   : 4.2->5.1 (+0.86)
    L1D_PF_Acc                    : 308.7k->0 (-100.0%)
    L1D_PF_MR                     : 60.3->0.0 (-60.32)
    L1I_LOAD_Acc                  : 18.9M->18.8M (-0.4%)
    L2C_LOAD_Acc                  : 382.2k->524.7k (+37.3%)
    L2C_LOAD_MR                   : 41.6->38.9 (-2.76)
    L2C_PF_Acc                    : 2.6M->2.4M (-4.3%)
    L2C_PF_MR                     : 57.9->61.3 (+3.39)
    LLC_LOAD_Acc                  : 56.3k->73.7k (+30.9%)
    LLC_LOAD_MR                   : 80.6->75.4 (-5.14)
    LLC_PF_Acc                    : 975.1k->957.3k (-1.8%)
    LLC_PF_MR                     : 75.0->70.2 (-4.88)

[Graph_GMS_gms.k_clique_star_list.soc-pokec-relationships.slice-1291]
    IPC                           : 1.4->1.4 (-0.7%)
    L1D_LOAD_MR                   : 1.2->1.9 (+0.73)
    L1D_PF_Acc                    : 585.0k->0 (-100.0%)
    L1D_PF_MR                     : 55.0->0.0 (-55.00)
    L2C_LOAD_Acc                  : 252.7k->418.1k (+65.4%)
    L2C_LOAD_MR                   : 50.1->34.7 (-15.34)
    L2C_PF_Acc                    : 2.3M->1.3M (-43.6%)
    L2C_PF_MR                     : 38.8->41.8 (+3.07)
    LLC_LOAD_Acc                  : 122.8k->133.8k (+8.9%)
    LLC_LOAD_MR                   : 91.9->87.2 (-4.70)
    LLC_PF_Acc                    : 1.3M->969.1k (-23.1%)
    LLC_PF_MR                     : 79.8->74.8 (-4.97)

[Graph_GMS_gms.maximal_clique_enum_bron_kerbosch.soc-pokec-relationships.slice-3852]
    L1D_LOAD_MR                   : 0.9->10.0 (+9.17)
    L1D_PF_Acc                    : 1.4M->0 (-100.0%)
    L1D_PF_MR                     : 100.0->0.0 (-100.00)
    L2C_LOAD_Acc                  : 22.0k->1.4M (+6203.7%)
    L2C_LOAD_MR                   : 84.9->2.3 (-82.60)
    L2C_PF_Acc                    : 8.5M->7.1M (-16.1%)
    L2C_PF_MR                     : 14.6->16.9 (+2.33)
    LLC_LOAD_Acc                  : 18.7k->18.8k (+0.6%)
    LLC_LOAD_MR                   : 22.6->22.6 (-0.06)
    LLC_PF_MR                     : 26.4->26.5 (+0.08)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-117]
    IPC                           : 0.8->0.8 (-1.3%)
    L1D_LOAD_Acc                  : 34.3M->34.5M (+0.4%)
    L1D_LOAD_MR                   : 2.7->5.5 (+2.82)
    L1D_PF_Acc                    : 1.4M->0 (-100.0%)
    L1D_PF_MR                     : 88.9->0.0 (-88.90)
    L2C_LOAD_Acc                  : 654.3k->1.6M (+138.6%)
    L2C_LOAD_MR                   : 62.9->30.6 (-32.28)
    L2C_PF_Acc                    : 8.0M->5.2M (-34.8%)
    L2C_PF_MR                     : 41.7->42.2 (+0.52)
    LLC_LOAD_Acc                  : 402.5k->441.8k (+9.8%)
    LLC_LOAD_MR                   : 97.9->91.6 (-6.24)
    LLC_PF_Acc                    : 4.5M->3.6M (-19.8%)
    LLC_PF_MR                     : 80.8->75.1 (-5.66)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-137]
    IPC                           : 0.6->0.6 (-3.4%)
    L1D_LOAD_Acc                  : 38.3M->38.4M (+0.4%)
    L1D_LOAD_MR                   : 4.7->8.1 (+3.37)
    L1D_PF_Acc                    : 2.4M->0 (-100.0%)
    L1D_PF_MR                     : 78.9->0.0 (-78.86)
    L1I_LOAD_Acc                  : 18.3k->18.4k (+0.8%)
    L2C_LOAD_Acc                  : 1.3M->2.5M (+93.6%)
    L2C_LOAD_MR                   : 61.3->38.1 (-23.14)
    L2C_PF_Acc                    : 12.6M->7.5M (-40.3%)
    L2C_PF_MR                     : 46.8->48.8 (+2.01)
    LLC_LOAD_Acc                  : 779.8k->827.5k (+6.1%)
    LLC_LOAD_MR                   : 97.3->91.2 (-6.06)
    LLC_PF_Acc                    : 7.6M->5.9M (-22.8%)
    LLC_PF_MR                     : 81.6->75.4 (-6.13)

[Graph_GMS_gms.triangle_count.soc-pokec-relationships.slice-360]
    IPC                           : 0.6->0.6 (-1.8%)
    L1D_LOAD_Acc                  : 38.6M->38.8M (+0.5%)
    L1D_LOAD_MR                   : 5.2->8.6 (+3.34)
    L1D_PF_Acc                    : 2.5M->0 (-100.0%)
    L1D_PF_MR                     : 76.9->0.0 (-76.92)
    L1I_LOAD_Acc                  : 83.4k->73.2k (-12.2%)
    L2C_LOAD_Acc                  : 1.5M->2.7M (+81.6%)
    L2C_LOAD_MR                   : 64.7->41.8 (-22.89)
    L2C_PF_Acc                    : 12.7M->7.6M (-40.3%)
    L2C_PF_MR                     : 47.2->49.6 (+2.37)
    LLC_LOAD_Acc                  : 948.2k->994.6k (+4.9%)
    LLC_LOAD_MR                   : 97.1->92.0 (-5.10)
    LLC_PF_Acc                    : 8.0M->6.2M (-22.2%)
    LLC_PF_MR                     : 82.1->76.4 (-5.70)

[Graph_Ligra_ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M]
    L1D_LOAD_Acc                  : 9.5M->9.3M (-2.1%)
    L1D_LOAD_MR                   : 9.1->39.3 (+30.21)
    L1D_PF_Acc                    : 1.5M->0 (-100.0%)
    L1D_PF_MR                     : 91.9->0.0 (-91.88)
    L1I_LOAD_Acc                  : 7.4M->7.1M (-4.7%)
    L2C_LOAD_Acc                  : 224.8k->1.5M (+579.4%)
    L2C_LOAD_MR                   : 19.6->6.7 (-12.88)
    L2C_PF_Acc                    : 8.8M->7.9M (-11.2%)
    L2C_PF_MR                     : 34.8->27.3 (-7.44)
    LLC_LOAD_Acc                  : 38.4k->40.5k (+5.6%)
    LLC_LOAD_MR                   : 99.9->99.5 (-0.39)
    LLC_PF_MR                     : 65.0->56.5 (-8.40)

[Graph_Ligra_ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    IPC                           : 2.0->2.0 (+2.0%)
    L1D_LOAD_Acc                  : 15.4M->12.2M (-20.7%)
    L1D_LOAD_MR                   : 19.2->34.4 (+15.22)
    L1D_PF_Acc                    : 1.6M->0 (-100.0%)
    L1D_PF_MR                     : 58.0->0.0 (-58.03)
    L1I_LOAD_Acc                  : 21.8M->20.6M (-5.5%)
    L2C_LOAD_Acc                  : 2.0M->2.8M (+38.8%)
    L2C_LOAD_MR                   : 15.4->20.0 (+4.58)
    L2C_PF_Acc                    : 9.6M->9.8M (+2.8%)
    L2C_PF_MR                     : 40.1->42.1 (+1.99)
    LLC_LOAD_Acc                  : 122.3k->198.6k (+62.4%)
    LLC_LOAD_MR                   : 42.6->34.0 (-8.67)
    LLC_PF_Acc                    : 3.5M->3.4M (-2.5%)
    LLC_PF_MR                     : 49.0->47.0 (-2.03)

[Graph_Ligra_ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M]
    IPC                           : 1.4->1.4 (-3.6%)
    L1D_LOAD_Acc                  : 15.4M->15.7M (+1.8%)
    L1D_LOAD_MR                   : 7.3->38.9 (+31.59)
    L1D_PF_Acc                    : 2.6M->0 (-100.0%)
    L1D_PF_MR                     : 95.2->0.0 (-95.20)
    L2C_LOAD_Acc                  : 300.9k->2.7M (+803.7%)
    L2C_LOAD_MR                   : 32.2->7.7 (-24.43)
    L2C_PF_Acc                    : 16.0M->13.9M (-13.1%)
    L2C_PF_MR                     : 31.5->29.9 (-1.61)
    LLC_LOAD_Acc                  : 77.1k->88.1k (+14.2%)
    LLC_LOAD_MR                   : 99.7->91.8 (-7.93)
    LLC_PF_Acc                    : 5.3M->5.3M (-0.2%)
    LLC_PF_MR                     : 63.0->57.0 (-5.92)

[Graph_Ligra_ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M]
    IPC                           : 1.9->1.8 (-1.6%)
    L1D_LOAD_Acc                  : 21.0M->18.5M (-11.8%)
    L1D_LOAD_MR                   : 8.4->45.3 (+36.95)
    L1D_PF_Acc                    : 3.2M->0 (-100.0%)
    L1D_PF_MR                     : 99.2->0.0 (-99.19)
    L2C_LOAD_Acc                  : 142.4k->3.2M (+2158.1%)
    L2C_LOAD_MR                   : 74.7->10.9 (-63.74)
    L2C_PF_Acc                    : 17.6M->16.5M (-6.1%)
    L2C_PF_MR                     : 43.5->34.8 (-8.73)
    LLC_LOAD_Acc                  : 104.8k->105.7k (+0.9%)
    LLC_LOAD_MR                   : 100.0->99.5 (-0.49)
    LLC_PF_MR                     : 69.8->59.9 (-9.91)

[Graph_Ligra_ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M]
    L1D_LOAD_Acc                  : 30.9M->31.3M (+1.0%)
    L1D_LOAD_MR                   : 18.2->24.0 (+5.84)
    L1D_PF_Acc                    : 1.2M->0 (-100.0%)
    L1D_PF_MR                     : 76.0->0.0 (-76.02)
    L2C_LOAD_Acc                  : 1.5M->2.1M (+45.0%)
    L2C_LOAD_MR                   : 79.0->56.7 (-22.28)
    L2C_PF_Acc                    : 6.6M->5.2M (-21.1%)
    L2C_PF_MR                     : 44.8->45.9 (+1.02)
    LLC_LOAD_Acc                  : 1.1M->1.1M (+2.5%)
    LLC_LOAD_MR                   : 94.8->95.0 (+0.14)
    LLC_PF_Acc                    : 3.9M->3.4M (-13.3%)
    LLC_PF_MR                     : 82.2->79.1 (-3.09)

[Graph_Ligra_ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M]
    IPC                           : 2.0->2.0 (+2.0%)
    L1D_LOAD_Acc                  : 15.4M->12.3M (-20.6%)
    L1D_LOAD_MR                   : 19.2->34.5 (+15.32)
    L1D_PF_Acc                    : 1.6M->0 (-100.0%)
    L1D_PF_MR                     : 58.6->0.0 (-58.64)
    L1I_LOAD_Acc                  : 26.2M->24.9M (-5.1%)
    L2C_LOAD_Acc                  : 2.0M->2.8M (+40.3%)
    L2C_LOAD_MR                   : 16.5->22.9 (+6.45)
    L2C_PF_Acc                    : 10.8M->10.0M (-6.8%)
    L2C_PF_MR                     : 43.2->43.8 (+0.50)
    LLC_LOAD_Acc                  : 124.1k->231.4k (+86.5%)
    LLC_LOAD_MR                   : 41.7->31.2 (-10.50)
    LLC_PF_Acc                    : 3.5M->3.4M (-3.9%)
    LLC_PF_MR                     : 48.3->46.5 (-1.83)

[Graph_Ligra_ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M]
    L1D_LOAD_Acc                  : 51.3M->52.0M (+1.3%)
    L1D_LOAD_MR                   : 27.5->31.3 (+3.81)
    L1D_PF_Acc                    : 4.2M->0 (-100.0%)
    L1D_PF_MR                     : 66.8->0.0 (-66.79)
    L2C_LOAD_Acc                  : 13.6M->15.1M (+10.4%)
    L2C_LOAD_MR                   : 46.9->42.3 (-4.54)
    L2C_PF_Acc                    : 24.3M->21.2M (-12.9%)
    L2C_PF_MR                     : 38.5->38.3 (-0.16)
    LLC_LOAD_Acc                  : 6.4M->6.3M (-0.3%)
    LLC_LOAD_MR                   : 60.3->63.4 (+3.12)
    LLC_PF_Acc                    : 22.0M->20.6M (-6.1%)
    LLC_PF_MR                     : 57.9->59.2 (+1.31)

[Graph_Ligra_ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M]
    IPC                           : 1.5->1.5 (-3.9%)
    L1D_LOAD_Acc                  : 20.2M->19.1M (-5.2%)
    L1D_LOAD_MR                   : 9.2->31.6 (+22.39)
    L1D_PF_Acc                    : 2.3M->0 (-100.0%)
    L1D_PF_MR                     : 89.3->0.0 (-89.35)
    L1I_LOAD_Acc                  : 9.9M->9.6M (-3.0%)
    L2C_LOAD_Acc                  : 779.8k->2.8M (+257.8%)
    L2C_LOAD_MR                   : 10.9->8.3 (-2.59)
    L2C_PF_Acc                    : 13.4M->12.7M (-5.1%)
    L2C_PF_MR                     : 28.8->30.5 (+1.77)
    LLC_LOAD_Acc                  : 71.9k->88.7k (+23.4%)
    LLC_LOAD_MR                   : 92.1->79.8 (-12.34)
    LLC_PF_Acc                    : 4.7M->4.7M (-0.4%)
    LLC_PF_MR                     : 65.1->56.9 (-8.21)

[Graph_Ligra_ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M]
    IPC                           : 1.5->1.5 (-3.9%)
