Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8548,200000001,233961709,SUCCESS,2885.76
gtraces_v2,sierra.a.3_0003.champsim.gz,0.5424,200000004,368748574,SUCCESS,2894.67
gtraces_v2,sierra.a.3_0004.champsim.gz,0.5221,200000001,383060719,SUCCESS,2897.54
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5541,200000002,360926218,SUCCESS,2946.05
gtraces_v2,sierra.a.6_0000.champsim.gz,0.5129,200000000,389919936,SUCCESS,2967.43
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4941,200000006,404736909,SUCCESS,3037.78
gtraces_v2,sierra.a.4_0004.champsim.gz,0.4913,200000000,407117031,SUCCESS,3072.09
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4845,200000005,412774739,SUCCESS,3073.58
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4845,200000002,412775170,SUCCESS,3075.10
gtraces_v2,sierra.a.4_0000.champsim.gz,0.4722,200000002,423546374,SUCCESS,3150.92
gtraces_v2,sierra.a.4_0003.champsim.gz,0.4677,200000004,427614628,SUCCESS,3168.15
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4686,200000002,426787357,SUCCESS,3166.63
Graph/GAP,cc-5.trace.gz,0.4971,200000000,402372463,SUCCESS,3173.08
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4568,200000006,437849541,SUCCESS,3170.73
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.739,200000000,270621058,SUCCESS,3306.86
Graph/GAP,cc-14.trace.gz,0.4293,200000000,465852027,SUCCESS,3355.53
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.7922,200000000,252457694,SUCCESS,3414.34
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6015,200000005,332511589,SUCCESS,3443.11
gtraces_v2,sierra.a.4_0002.champsim.gz,0.4175,200000007,479009608,SUCCESS,3472.20
Graph/GAP,cc-13.trace.gz,0.3774,200000002,530001926,SUCCESS,3592.47
gtraces_v2,sierra.a.4_0001.champsim.gz,0.4016,200000000,498027347,SUCCESS,3623.26
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4252,200000000,470326608,SUCCESS,3634.99
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6806,200000003,293868575,SUCCESS,3745.83
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6754,200000005,296124707,SUCCESS,3755.94
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5927,200000003,337412432,SUCCESS,4138.85
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5964,200000004,335319351,SUCCESS,4160.95
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.589,200000001,339560529,SUCCESS,4187.42
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6134,200000004,326041423,SUCCESS,4585.97
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.286,200000001,699366294,SUCCESS,5470.20
Graph/GAP,bc-0.trace.gz,0.2096,200000000,954420971,SUCCESS,6744.01
Graph/GAP,bc-12.trace.gz,0.1898,200000007,1053789976,SUCCESS,7450.26
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2242,200000004,892048887,SUCCESS,8145.13
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1171,200000002,1708249105,SUCCESS,22956.47
