Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3237,200000003,617855724,SUCCESS,4824.21
gtraces_v2,sierra.a.3_0004.champsim.gz,0.347,200000001,576364213,SUCCESS,4539.92
gtraces_v2,sierra.a.3_0003.champsim.gz,0.3567,200000004,560708399,SUCCESS,4603.35
gtraces_v2,sierra.a.3_0001.champsim.gz,0.3865,200000002,517435200,SUCCESS,4117.89
gtraces_v2,sierra.a.3_0002.champsim.gz,0.3693,200000000,541538602,SUCCESS,4233.59
gtraces_v2,sierra.a.4_0004.champsim.gz,0.2999,200000000,666923539,SUCCESS,5174.25
gtraces_v2,sierra.a.6_0000.champsim.gz,0.3746,200000000,533970182,SUCCESS,4223.56
SPEC17,654.roms_s-523B.champsimtrace.xz,0.642,200000006,311519751,SUCCESS,3946.28
gtraces_v2,tahoe_0003.champsim.gz,0.3786,200000006,528288268,SUCCESS,4161.12
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3213,200000001,622500088,SUCCESS,4741.28
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.4634,200000007,431626432,SUCCESS,4070.87
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3198,200000006,625346023,SUCCESS,4777.24
gtraces_v2,sierra.a.4_0000.champsim.gz,0.2867,200000002,697626270,SUCCESS,5634.69
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2495,200000000,801471717,SUCCESS,6247.87
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.4427,200000006,451791506,SUCCESS,4969.58
gtraces_v2,sierra.a.4_0002.champsim.gz,0.2553,200000007,783295093,SUCCESS,5839.67
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.3853,200000001,519072511,SUCCESS,6105.52
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.3378,200000000,592093812,SUCCESS,6823.58
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.1715,200000002,1166081646,SUCCESS,9689.77
Graph/GAP,bc-0.trace.gz,0.1327,200000000,1507708700,SUCCESS,10379.30
ai-ml,rwkv_trace_2.champsimtrace.gz,0.2133,200000001,937497832,SUCCESS,10807.21
SPEC17,619.lbm_s-2676B.champsimtrace.xz,0.3801,200000000,526192559,SUCCESS,7398.70
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.2919,200000001,685113841,SUCCESS,7730.58
Graph/GAP,bc-12.trace.gz,0.1194,200000000,1674912007,SUCCESS,11117.50
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.2581,200000004,774843192,SUCCESS,8027.37
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.167,200000005,1197566538,SUCCESS,12173.08
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.1664,200000004,1201967735,SUCCESS,12351.25
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.1671,200000004,1196749245,SUCCESS,12746.12
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.2112,200000006,946808878,SUCCESS,11898.92
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.1052,200000004,1900883116,SUCCESS,15465.51
ai-ml,rwkv_trace_1.champsimtrace.gz,0.03787,200000002,5281647956,SUCCESS,56587.29
